yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Eastern Europe,Europe,20401
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Latin America and the Caribbean,Americas,306418
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Northern Africa,Africa,36788
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Northern America,Americas,38763158
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Northern Europe,Europe,6754851
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",South-eastern Asia,Asia,711135
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Sub-Saharan Africa,Africa,38739
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Western Asia,Asia,10745
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",Western Europe,Europe,478145
2019,2019,Export,Jordan,88,"Aircraft, spacecraft and parts thereof",World,World,245902564
