yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2011,2011.0,Re-Export,Pakistan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,24908.0,,30.3308401,71.247499,-36.8535712,174.7456809
2011,2011.0,Re-Export,Pakistan,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,38.0,,30.3308401,71.247499,25.6242618,42.3528328
2011,2011.0,Re-Export,Pakistan,Thailand,35.0,Albuminoidal substances; modified starches; glues; enzymes,24870.0,,30.3308401,71.247499,14.8971921,100.83273
