yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2011,2011,Import,Georgia,72,Iron and steel,Central Asia,Asia,7244848
2011,2011,Import,Georgia,72,Iron and steel,Eastern Asia,Asia,13653006
2011,2011,Import,Georgia,72,Iron and steel,Eastern Europe,Europe,83980687
2011,2011,Import,Georgia,72,Iron and steel,Northern America,Americas,7396
2011,2011,Import,Georgia,72,Iron and steel,Northern Europe,Europe,846394
2011,2011,Import,Georgia,72,Iron and steel,Southern Asia,Asia,127949
2011,2011,Import,Georgia,72,Iron and steel,Southern Europe,Europe,214596
2011,2011,Import,Georgia,72,Iron and steel,Sub-Saharan Africa,Africa,11053
2011,2011,Import,Georgia,72,Iron and steel,Western Asia,Asia,44403276
2011,2011,Import,Georgia,72,Iron and steel,Western Europe,Europe,2188893
2011,2011,Import,Georgia,72,Iron and steel,World,World,155424360
