yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,12231,-12.2045176,44.2832964,37.977378106878206,73.97804075806764
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,Latin America and the Caribbean,Americas,36439,-12.2045176,44.2832964,17.925141963241547,-78.01492950057497
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,Northern Europe,Europe,84121,-12.2045176,44.2832964,59.36075159783851,25.01346951967388
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,Sub-Saharan Africa,Africa,1476052,-12.2045176,44.2832964,6.06272746187266,22.727528470146083
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,Tunisia,Tunisia,15819,-12.2045176,44.2832964,,
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,81709,-12.2045176,44.2832964,26.42921218083572,52.86847103284948
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,Western Europe,Europe,4070449,-12.2045176,44.2832964,47.92172048214207,7.866753258497997
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin,World,World,6433485,-12.2045176,44.2832964,,
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin, Pakistan, Pakistan,40235,-12.2045176,44.2832964,,
2011,2011,Import,Comoros,11,Products of the milling industry; malt; starches; inulin, United Arab Emirates, United Arab Emirates,616425,-12.2045176,44.2832964,,
