yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2018,2018,Import,Oman,World,72,Iron and steel,1774396298,,,-36.8535712,174.7456809
2018,2018,Import,Oman,Argentina,72,Iron and steel,109505,,,-34.9964963,-64.9672817
2018,2018,Import,Oman,Australia,72,Iron and steel,51789,,,-24.7761086,134.755
2018,2018,Import,Oman,Austria,72,Iron and steel,9071,,,47.59397,14.12456
2018,2018,Import,Oman,Bahrain,72,Iron and steel,270554714,,,26.1551249,50.5344606
2018,2018,Import,Oman,Belgium,72,Iron and steel,798124,,,50.6402809,4.6667145
2018,2018,Import,Oman,Brazil,72,Iron and steel,631,,,-10.3333333,-53.2
2018,2018,Import,Oman,Canada,72,Iron and steel,53732,,,61.0666922,-107.991707
2018,2018,Import,Oman,Sri Lanka,72,Iron and steel,17914,,,7.5554942,80.7137847
2018,2018,Import,Oman,China,72,Iron and steel,136542866,,,35.000074,104.999927
2018,2018,Import,Oman,Czechia,72,Iron and steel,3029,,,,
2018,2018,Import,Oman,Finland,72,Iron and steel,3672,,,63.2467777,25.9209164
2018,2018,Import,Oman,France,72,Iron and steel,145250,,,46.603354,1.8883335
2018,2018,Import,Oman,Germany,72,Iron and steel,569994,,,51.1638175,10.4478313
2018,2018,Import,Oman,Greece,72,Iron and steel,302881,,,38.9953683,21.9877132
2018,2018,Import,Oman,Indonesia,72,Iron and steel,40083,,,-2.4833826,117.8902853
2018,2018,Import,Oman,Iran,72,Iron and steel,427276005,,,32.6475314,54.5643516
2018,2018,Import,Oman,Italy,72,Iron and steel,341485,,,42.6384261,12.674297
2018,2018,Import,Oman,Japan,72,Iron and steel,5221926,,,36.5748441,139.2394179
2018,2018,Import,Oman,Rep. of Korea,72,Iron and steel,86389461,,,,
2018,2018,Import,Oman,Kuwait,72,Iron and steel,965677,,,29.2733964,47.4979476
2018,2018,Import,Oman,Luxembourg,72,Iron and steel,22749,,,,
2018,2018,Import,Oman,Madagascar,72,Iron and steel,499,,,-18.9249604,46.4416422
2018,2018,Import,Oman,Malaysia,72,Iron and steel,1751612,,,4.5693754,102.2656823
2018,2018,Import,Oman,Mexico,72,Iron and steel,3750,,,23.6585116,-102.0077097
2018,2018,Import,Oman,"Other Asia, nes",72,Iron and steel,5376262,,,,
2018,2018,Import,Oman,Netherlands,72,Iron and steel,960863,,,52.2434979,5.6343227
2018,2018,Import,Oman,Norway,72,Iron and steel,3589,,,60.5000209,9.0999715
2018,2018,Import,Oman,Pakistan,72,Iron and steel,50020,,,30.3308401,71.247499
2018,2018,Import,Oman,Philippines,72,Iron and steel,7539,,,12.7503486,122.7312101
2018,2018,Import,Oman,Poland,72,Iron and steel,28,,,52.215933,19.134422
2018,2018,Import,Oman,Qatar,72,Iron and steel,142073903,,,25.3336984,51.2295295
2018,2018,Import,Oman,Russian Federation,72,Iron and steel,139058,,,64.6863136,97.7453061
2018,2018,Import,Oman,Saudi Arabia,72,Iron and steel,21228999,,,25.6242618,42.3528328
2018,2018,Import,Oman,India,72,Iron and steel,58252101,,,22.3511148,78.6677428
2018,2018,Import,Oman,Singapore,72,Iron and steel,998704,,,1.357107,103.8194992
2018,2018,Import,Oman,Viet Nam,72,Iron and steel,1019999,,,15.9266657,107.9650855
2018,2018,Import,Oman,South Africa,72,Iron and steel,4954,,,-28.8166236,24.991639
2018,2018,Import,Oman,Spain,72,Iron and steel,54270,,,39.3260685,-4.8379791
2018,2018,Import,Oman,Sweden,72,Iron and steel,184494,,,59.6749712,14.5208584
2018,2018,Import,Oman,Switzerland,72,Iron and steel,73287,,,46.7985624,8.2319736
2018,2018,Import,Oman,Thailand,72,Iron and steel,179830,,,14.8971921,100.83273
2018,2018,Import,Oman,United Arab Emirates,72,Iron and steel,589838134,,,24.0002488,53.9994829
2018,2018,Import,Oman,Tunisia,72,Iron and steel,65240,,,33.8439408,9.400138
2018,2018,Import,Oman,Turkey,72,Iron and steel,4851175,,,38.9597594,34.9249653
2018,2018,Import,Oman,Ukraine,72,Iron and steel,9711473,,,49.4871968,31.2718321
2018,2018,Import,Oman,Egypt,72,Iron and steel,9414,,,26.2540493,29.2675469
2018,2018,Import,Oman,United Kingdom,72,Iron and steel,176777,,,54.7023545,-3.2765753
2018,2018,Import,Oman,Free Zones,72,Iron and steel,3265055,,,,
2018,2018,Import,Oman,USA,72,Iron and steel,3629380,,,,
2018,2018,Import,Oman,Yemen,72,Iron and steel,1065305,,,16.3471243,47.8915271
