rtTitle,Subregion,rgDesc,TradeValue
Cyprus,Afghanistan,Export,401415
Cyprus,Algeria,Export,13546819
Cyprus,Algeria,Import,68993
Cyprus,Algeria,Re-Export,8428578
Cyprus,Armenia,Export,613100
Cyprus,Armenia,Import,18328
Cyprus,Armenia,Re-Export,241393
Cyprus,Azerbaijan,Export,779970
Cyprus,Azerbaijan,Re-Export,27789
Cyprus,Bahrain,Export,11574543
Cyprus,Bahrain,Import,338110
Cyprus,Bahrain,Re-Export,8542995
Cyprus,Comoros,Export,69415
Cyprus,Djibouti,Export,344952
Cyprus,Georgia,Export,966184
Cyprus,Georgia,Import,193945
Cyprus,Georgia,Re-Export,450816
Cyprus,Iraq,Export,10227724
Cyprus,Iraq,Import,8753
Cyprus,Iraq,Re-Export,342496
Cyprus,Israel,Export,91289585
Cyprus,Israel,Import,41875635
Cyprus,Israel,Re-Export,17947474
Cyprus,Jordan,Export,10350290
Cyprus,Jordan,Import,1291105
Cyprus,Jordan,Re-Export,1300501
Cyprus,Kuwait,Export,5532323
Cyprus,Kuwait,Import,2686415
Cyprus,Kuwait,Re-Export,1128496
Cyprus,Lebanon,Export,34767503
Cyprus,Lebanon,Import,13667192
Cyprus,Lebanon,Re-Export,21244264
Cyprus,Libya,Export,10731719
Cyprus,Libya,Import,1324
Cyprus,Libya,Re-Export,662048
Cyprus,Malta,Export,16620763
Cyprus,Malta,Import,15730478
Cyprus,Malta,Re-Export,10108715
Cyprus,Mauritania,Export,72353
Cyprus,Mauritania,Import,265301
Cyprus,Mauritania,Re-Export,980
Cyprus,Morocco,Export,2547816
Cyprus,Morocco,Import,1245337
Cyprus,Morocco,Re-Export,2161724
Cyprus,Oman,Export,5460519
Cyprus,Oman,Import,231739
Cyprus,Oman,Re-Export,799400
Cyprus,Pakistan,Export,3876632
Cyprus,Pakistan,Import,5913510
Cyprus,Pakistan,Re-Export,350987
Cyprus,Qatar,Export,5716772
Cyprus,Qatar,Import,3230022
Cyprus,Qatar,Re-Export,2648666
Cyprus,Saudi Arabia,Export,28397466
Cyprus,Saudi Arabia,Import,8639749
Cyprus,Saudi Arabia,Re-Export,10131436
Cyprus,State of Palestine,Export,65952
Cyprus,State of Palestine,Import,13089
Cyprus,United Arab Emirates,Export,35081277
Cyprus,United Arab Emirates,Import,33546540
Cyprus,United Arab Emirates,Re-Export,22547804
Cyprus,Yemen,Export,1974322
