yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Import,Malta,World,81.0,Other base metals; cermets; articles thereof,57288.0,,35.8885993,14.4476911,-36.8535712,174.7456809
2007,2007.0,Import,Malta,Bulgaria,81.0,Other base metals; cermets; articles thereof,857.0,,35.8885993,14.4476911,42.6073975,25.4856617
2007,2007.0,Import,Malta,Germany,81.0,Other base metals; cermets; articles thereof,16718.0,,35.8885993,14.4476911,51.1638175,10.4478313
2007,2007.0,Import,Malta,Italy,81.0,Other base metals; cermets; articles thereof,29076.0,,35.8885993,14.4476911,42.6384261,12.674297
2007,2007.0,Import,Malta,Spain,81.0,Other base metals; cermets; articles thereof,1712.0,,35.8885993,14.4476911,39.3260685,-4.8379791
2007,2007.0,Import,Malta,Switzerland,81.0,Other base metals; cermets; articles thereof,7515.0,,35.8885993,14.4476911,46.7985624,8.2319736
2007,2007.0,Import,Malta,United Kingdom,81.0,Other base metals; cermets; articles thereof,1168.0,,35.8885993,14.4476911,54.7023545,-3.2765753
2007,2007.0,Import,Malta,USA,81.0,Other base metals; cermets; articles thereof,242.0,,35.8885993,14.4476911,39.7837304,-100.445882
