yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1992,1992,Export,Cyprus,70,Glass and glassware,Australia and New Zealand,Oceania,1263
1992,1992,Export,Cyprus,70,Glass and glassware,Eastern Asia,Asia,140118
1992,1992,Export,Cyprus,70,Glass and glassware,Eastern Europe,Europe,624808
1992,1992,Export,Cyprus,70,Glass and glassware,Northern Africa,Africa,1265
1992,1992,Export,Cyprus,70,Glass and glassware,Northern America,Americas,2617
1992,1992,Export,Cyprus,70,Glass and glassware,Northern Europe,Europe,2226
1992,1992,Export,Cyprus,70,Glass and glassware,Southern Europe,Europe,33602
1992,1992,Export,Cyprus,70,Glass and glassware,Western Asia,Asia,1013
1992,1992,Export,Cyprus,70,Glass and glassware,Western Europe,Europe,522925
1992,1992,Export,Cyprus,70,Glass and glassware,World,World,1784498
