yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Oman,World,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",242158982,,,-36.8535712,174.7456809
2016,2016,Export,Oman,Algeria,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",529589,,,28.0000272,2.9999825
2016,2016,Export,Oman,Australia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",840192,,,-24.7761086,134.755
2016,2016,Export,Oman,Bahrain,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2509604,,,26.1551249,50.5344606
2016,2016,Export,Oman,Bangladesh,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",12579234,,,24.4769288,90.2934413
2016,2016,Export,Oman,Belgium,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15550,,,50.6402809,4.6667145
2016,2016,Export,Oman,Brazil,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1669622,,,-10.3333333,-53.2
2016,2016,Export,Oman,Brunei Darussalam,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",34673,,,,
2016,2016,Export,Oman,Sri Lanka,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",214840,,,7.5554942,80.7137847
2016,2016,Export,Oman,China,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5234116,,,35.000074,104.999927
2016,2016,Export,Oman,France,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",36,,,46.603354,1.8883335
2016,2016,Export,Oman,Djibouti,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",10,,,11.8145966,42.8453061
2016,2016,Export,Oman,Germany,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3261,,,51.1638175,10.4478313
2016,2016,Export,Oman,Greece,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52,,,38.9953683,21.9877132
2016,2016,Export,Oman,Hungary,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",556,,,47.1817585,19.5060937
2016,2016,Export,Oman,Indonesia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",3183900,,,-2.4833826,117.8902853
2016,2016,Export,Oman,Iraq,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",4413783,,,33.0955793,44.1749775
2016,2016,Export,Oman,Japan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5730241,,,36.5748441,139.2394179
2016,2016,Export,Oman,Jordan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",23643,,,31.1667049,36.941628
2016,2016,Export,Oman,Kenya,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",2076252,,,1.4419683,38.4313975
2016,2016,Export,Oman,Rep. of Korea,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",86652,,,,
2016,2016,Export,Oman,Kuwait,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1516275,,,29.2733964,47.4979476
2016,2016,Export,Oman,Malaysia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",996832,,,4.5693754,102.2656823
2016,2016,Export,Oman,Mauritius,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1274278,,,-20.2759451,57.5703566
2016,2016,Export,Oman,Mozambique,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",970741,,,,
2016,2016,Export,Oman,Namibia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",73321,,,-23.2335499,17.3231107
2016,2016,Export,Oman,Pakistan,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",61921,,,30.3308401,71.247499
2016,2016,Export,Oman,Philippines,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",288101,,,12.7503486,122.7312101
2016,2016,Export,Oman,Portugal,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",130,,,39.6621648,-8.1353519
2016,2016,Export,Oman,Qatar,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",13717205,,,25.3336984,51.2295295
2016,2016,Export,Oman,Romania,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",15019,,,45.9852129,24.6859225
2016,2016,Export,Oman,Saudi Arabia,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",246962,,,25.6242618,42.3528328
2016,2016,Export,Oman,India,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",32085575,,,22.3511148,78.6677428
