yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,232528,40.7696272,44.6736646,37.977378106878206,73.97804075806764
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,3083677,40.7696272,44.6736646,51.67568633314729,27.673469819741847
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,379,40.7696272,44.6736646,43.897683433510366,-100.08947125585888
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Asia,Asia,4485,40.7696272,44.6736646,25.499703063807168,75.5024015339642
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,331402,40.7696272,44.6736646,26.42921218083572,52.86847103284948
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,19863,40.7696272,44.6736646,47.92172048214207,7.866753258497997
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,3897755,40.7696272,44.6736646,,
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Georgia, Georgia,181500,40.7696272,44.6736646,,
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Pakistan, Pakistan,41803,40.7696272,44.6736646,,
2008,2008,Import,Armenia,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,2117,40.7696272,44.6736646,,
