yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Import,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Eastern Asia,Asia,565791,31.46242095,34.262716572130714,37.977378106878206,73.97804075806764
2009,2009,Import,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern Africa,Africa,1815,31.46242095,34.262716572130714,19.569604022535763,12.47761721199581
2009,2009,Import,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,South-eastern Asia,Asia,38996,31.46242095,34.262716572130714,10.528384761701911,103.08333472012376
2009,2009,Import,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Southern Europe,Europe,40946,31.46242095,34.262716572130714,40.12399607988535,20.742583178432696
2009,2009,Import,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Asia,Asia,264605,31.46242095,34.262716572130714,26.42921218083572,52.86847103284948
2009,2009,Import,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Europe,Europe,285,31.46242095,34.262716572130714,47.92172048214207,7.866753258497997
2009,2009,Import,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,4082544,31.46242095,34.262716572130714,,
