yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Eastern Asia,Asia,290726,20.2540382,-9.2399263,37.977378106878206,73.97804075806764
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern Africa,Africa,11824,20.2540382,-9.2399263,19.569604022535763,12.47761721199581
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern America,Americas,327451,20.2540382,-9.2399263,43.897683433510366,-100.08947125585888
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern Europe,Europe,17736,20.2540382,-9.2399263,59.36075159783851,25.01346951967388
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Southern Europe,Europe,162,20.2540382,-9.2399263,40.12399607988535,20.742583178432696
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Asia,Asia,112897,20.2540382,-9.2399263,26.42921218083572,52.86847103284948
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Europe,Europe,11501,20.2540382,-9.2399263,47.92172048214207,7.866753258497997
2013,2013,Import,Mauritania,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,784122,20.2540382,-9.2399263,,
