yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1995,1995,Export,Comoros,85,"Electrical, electronic equipment",Sub-Saharan Africa,Africa,1202
1995,1995,Export,Comoros,85,"Electrical, electronic equipment",World,World,84408
