yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Import,Turkey,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18416222171,38.9597594,34.9249653,-36.8535712,174.7456809
2016,2016,Import,Turkey,Belarus,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",737306,38.9597594,34.9249653,53.4250605,27.6971358
2016,2016,Import,Turkey,Cambodia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",720521,38.9597594,34.9249653,12.5433216,104.8144914
2016,2016,Import,Turkey,Cameroon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",122365,38.9597594,34.9249653,4.6125522,13.1535811
2016,2016,Import,Turkey,Canada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10112796,38.9597594,34.9249653,61.0666922,-107.991707
2016,2016,Import,Turkey,Sri Lanka,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39641,38.9597594,34.9249653,7.5554942,80.7137847
2016,2016,Import,Turkey,Chile,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6015,38.9597594,34.9249653,-31.7613365,-71.3187697
2016,2016,Import,Turkey,China,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",643763432,38.9597594,34.9249653,35.000074,104.999927
2016,2016,Import,Turkey,Colombia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2043,38.9597594,34.9249653,4.099917,-72.9088133
2016,2016,Import,Turkey,Costa Rica,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",243,38.9597594,34.9249653,10.2735633,-84.0739102
2016,2016,Import,Turkey,Croatia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",400438,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Czechia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",927182373,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Denmark,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6486478,38.9597594,34.9249653,55.670249,10.3333283
2016,2016,Import,Turkey,Dominican Rep.,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10432,38.9597594,34.9249653,,
2016,2016,Import,Turkey,El Salvador,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",637,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Estonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",193043,38.9597594,34.9249653,58.7523778,25.3319078
2016,2016,Import,Turkey,Finland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",28769948,38.9597594,34.9249653,63.2467777,25.9209164
2016,2016,Import,Turkey,France,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1070448593,38.9597594,34.9249653,46.603354,1.8883335
2016,2016,Import,Turkey,Georgia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67423,38.9597594,34.9249653,32.3293809,-83.1137366
2016,2016,Import,Turkey,Germany,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5448413695,38.9597594,34.9249653,51.1638175,10.4478313
2016,2016,Import,Turkey,Greece,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1870059,38.9597594,34.9249653,38.9953683,21.9877132
2016,2016,Import,Turkey,Guatemala,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1110,38.9597594,34.9249653,15.5855545,-90.345759
2016,2016,Import,Turkey,Honduras,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",139,38.9597594,34.9249653,15.2572432,-86.0755145
2016,2016,Import,Turkey,"China, Hong Kong SAR",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",149319,38.9597594,34.9249653,22.350627,114.1849161
2016,2016,Import,Turkey,Hungary,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",385234979,38.9597594,34.9249653,47.1817585,19.5060937
2016,2016,Import,Turkey,Iceland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2311,38.9597594,34.9249653,64.9841821,-18.1059013
2016,2016,Import,Turkey,Indonesia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39953875,38.9597594,34.9249653,-2.4833826,117.8902853
2016,2016,Import,Turkey,Iran,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",45162026,38.9597594,34.9249653,32.6475314,54.5643516
2016,2016,Import,Turkey,Iraq,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",350372,38.9597594,34.9249653,33.0955793,44.1749775
2016,2016,Import,Turkey,Ireland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3767944,38.9597594,34.9249653,52.865196,-7.9794599
2016,2016,Import,Turkey,Israel,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",990309,38.9597594,34.9249653,30.8124247,34.8594762
2016,2016,Import,Turkey,Italy,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1032143153,38.9597594,34.9249653,42.6384261,12.674297
2016,2016,Import,Turkey,Japan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",651456216,38.9597594,34.9249653,36.5748441,139.2394179
2016,2016,Import,Turkey,Kazakhstan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",73256,38.9597594,34.9249653,48.1012954,66.7780818
2016,2016,Import,Turkey,Jordan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",547339,38.9597594,34.9249653,31.1667049,36.941628
2016,2016,Import,Turkey,Kenya,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22560,38.9597594,34.9249653,1.4419683,38.4313975
2016,2016,Import,Turkey,Dem. People's Rep. of Korea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3032771,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Rep. of Korea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",739873315,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Kyrgyzstan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",577249,38.9597594,34.9249653,41.5089324,74.724091
2016,2016,Import,Turkey,Lao People's Dem. Rep.,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",397,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Lebanon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2172348,38.9597594,34.9249653,33.8750629,35.843409
2016,2016,Import,Turkey,Latvia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1929381,38.9597594,34.9249653,56.8406494,24.7537645
2016,2016,Import,Turkey,Lithuania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",551764,38.9597594,34.9249653,55.3500003,23.7499997
2016,2016,Import,Turkey,Luxembourg,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212423,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Malaysia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5244815,38.9597594,34.9249653,4.5693754,102.2656823
2016,2016,Import,Turkey,Mali,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",253982,38.9597594,34.9249653,16.3700359,-2.2900239
2016,2016,Import,Turkey,Malta,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10004,38.9597594,34.9249653,35.8885993,14.4476911
2016,2016,Import,Turkey,Mexico,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",237917137,38.9597594,34.9249653,23.6585116,-102.0077097
2016,2016,Import,Turkey,"Other Asia, nes",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",37702297,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Montenegro,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12759,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Morocco,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",387845736,38.9597594,34.9249653,31.1728205,-7.3362482
2016,2016,Import,Turkey,Oman,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",26891,38.9597594,34.9249653,21.0000287,57.0036901
2016,2016,Import,Turkey,Namibia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",275,38.9597594,34.9249653,-23.2335499,17.3231107
2016,2016,Import,Turkey,Nepal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17604,38.9597594,34.9249653,28.1083929,84.0917139
2016,2016,Import,Turkey,Netherlands,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",159684519,38.9597594,34.9249653,52.2434979,5.6343227
2016,2016,Import,Turkey,Curaçao,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",119,38.9597594,34.9249653,,
2016,2016,Import,Turkey,New Zealand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",165044,38.9597594,34.9249653,-41.5000831,172.8344077
2016,2016,Import,Turkey,Niger,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",985,38.9597594,34.9249653,17.7356214,9.3238432
2016,2016,Import,Turkey,Nigeria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3949,38.9597594,34.9249653,9.6000359,7.9999721
2016,2016,Import,Turkey,"Other Africa, nes",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4016,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Norway,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8035063,38.9597594,34.9249653,60.5000209,9.0999715
2016,2016,Import,Turkey,Pakistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",822085,38.9597594,34.9249653,30.3308401,71.247499
2016,2016,Import,Turkey,Papua New Guinea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Philippines,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1856671,38.9597594,34.9249653,12.7503486,122.7312101
2016,2016,Import,Turkey,Poland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",892992082,38.9597594,34.9249653,52.215933,19.134422
2016,2016,Import,Turkey,Portugal,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50342302,38.9597594,34.9249653,39.6621648,-8.1353519
2016,2016,Import,Turkey,Qatar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",597029,38.9597594,34.9249653,25.3336984,51.2295295
2016,2016,Import,Turkey,Romania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",456478553,38.9597594,34.9249653,45.9852129,24.6859225
2016,2016,Import,Turkey,Russian Federation,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4612277,38.9597594,34.9249653,64.6863136,97.7453061
2016,2016,Import,Turkey,San Marino,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",305,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Sao Tome and Principe,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2878,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Saudi Arabia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44386,38.9597594,34.9249653,25.6242618,42.3528328
2016,2016,Import,Turkey,Serbia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",16595941,38.9597594,34.9249653,44.1534121,20.55144
2016,2016,Import,Turkey,Sierra Leone,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5816,38.9597594,34.9249653,8.6400349,-11.8400269
2016,2016,Import,Turkey,India,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",558819552,38.9597594,34.9249653,22.3511148,78.6677428
2016,2016,Import,Turkey,Singapore,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",443503,38.9597594,34.9249653,1.357107,103.8194992
2016,2016,Import,Turkey,Slovakia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",215385517,38.9597594,34.9249653,48.7411522,19.4528646
2016,2016,Import,Turkey,Viet Nam,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12775210,38.9597594,34.9249653,15.9266657,107.9650855
2016,2016,Import,Turkey,Slovenia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22303466,38.9597594,34.9249653,45.8133113,14.4808369
2016,2016,Import,Turkey,South Africa,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",434179966,38.9597594,34.9249653,-28.8166236,24.991639
2016,2016,Import,Turkey,Spain,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1910281036,38.9597594,34.9249653,39.3260685,-4.8379791
2016,2016,Import,Turkey,Eswatini,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1137,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Sweden,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",79813583,38.9597594,34.9249653,59.6749712,14.5208584
2016,2016,Import,Turkey,Switzerland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8465613,38.9597594,34.9249653,46.7985624,8.2319736
2016,2016,Import,Turkey,Thailand,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",329199887,38.9597594,34.9249653,14.8971921,100.83273
2016,2016,Import,Turkey,Tokelau,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",671,38.9597594,34.9249653,,
2016,2016,Import,Turkey,United Arab Emirates,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1088394,38.9597594,34.9249653,24.0002488,53.9994829
2016,2016,Import,Turkey,Tunisia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3005865,38.9597594,34.9249653,33.8439408,9.400138
2016,2016,Import,Turkey,Turkmenistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",993418,38.9597594,34.9249653,39.3763807,59.3924609
2016,2016,Import,Turkey,Ukraine,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",341239,38.9597594,34.9249653,49.4871968,31.2718321
2016,2016,Import,Turkey,North Macedonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",635971,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Egypt,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",311259,38.9597594,34.9249653,26.2540493,29.2675469
2016,2016,Import,Turkey,United Kingdom,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",993813621,38.9597594,34.9249653,54.7023545,-3.2765753
2016,2016,Import,Turkey,USA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",295188702,38.9597594,34.9249653,,
2016,2016,Import,Turkey,Uruguay,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1814,38.9597594,34.9249653,-32.8755548,-56.0201525
2016,2016,Import,Turkey,Uzbekistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",449983,38.9597594,34.9249653,41.32373,63.9528098
2016,2016,Import,Turkey,Venezuela,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",22760,38.9597594,34.9249653,8.0018709,-66.1109318
2016,2016,Import,Turkey,"Areas, nes",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",900,38.9597594,34.9249653,,
2017,2017,Import,Turkey,World,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17914174819,38.9597594,34.9249653,-36.8535712,174.7456809
2017,2017,Import,Turkey,Afghanistan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1478,38.9597594,34.9249653,33.7680065,66.2385139
2017,2017,Import,Turkey,Albania,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4092,38.9597594,34.9249653,41.000028,19.9999619
2017,2017,Import,Turkey,Algeria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1367,38.9597594,34.9249653,28.0000272,2.9999825
2017,2017,Import,Turkey,American Samoa,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",335,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Antigua and Barbuda,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2987,38.9597594,34.9249653,17.2234721,-61.9554608
2017,2017,Import,Turkey,Argentina,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",912321,38.9597594,34.9249653,-34.9964963,-64.9672817
2017,2017,Import,Turkey,Australia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",869807,38.9597594,34.9249653,-24.7761086,134.755
2017,2017,Import,Turkey,Austria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",70169080,38.9597594,34.9249653,47.59397,14.12456
2017,2017,Import,Turkey,Bahrain,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5902,38.9597594,34.9249653,26.1551249,50.5344606
2017,2017,Import,Turkey,Bangladesh,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",23535,38.9597594,34.9249653,24.4769288,90.2934413
2017,2017,Import,Turkey,Belgium,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158037703,38.9597594,34.9249653,50.6402809,4.6667145
2017,2017,Import,Turkey,Bosnia Herzegovina,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1441202,38.9597594,34.9249653,44.3053476,17.5961467
2017,2017,Import,Turkey,Brazil,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8126076,38.9597594,34.9249653,-10.3333333,-53.2
2017,2017,Import,Turkey,Bulgaria,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3950198,38.9597594,34.9249653,42.6073975,25.4856617
2017,2017,Import,Turkey,Belarus,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",79160,38.9597594,34.9249653,53.4250605,27.6971358
2017,2017,Import,Turkey,Cambodia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",340928,38.9597594,34.9249653,12.5433216,104.8144914
2017,2017,Import,Turkey,Canada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6792413,38.9597594,34.9249653,61.0666922,-107.991707
2017,2017,Import,Turkey,Sri Lanka,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58038,38.9597594,34.9249653,7.5554942,80.7137847
2017,2017,Import,Turkey,Chile,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",115732,38.9597594,34.9249653,-31.7613365,-71.3187697
2017,2017,Import,Turkey,China,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",662716215,38.9597594,34.9249653,35.000074,104.999927
2017,2017,Import,Turkey,Colombia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24462,38.9597594,34.9249653,4.099917,-72.9088133
2017,2017,Import,Turkey,Congo,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",212,38.9597594,34.9249653,-2.9814344,23.8222636
2017,2017,Import,Turkey,Dem. Rep. of the Congo,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1996,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Costa Rica,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2576,38.9597594,34.9249653,10.2735633,-84.0739102
2017,2017,Import,Turkey,Croatia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",204461,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Czechia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",923580637,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Denmark,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8086762,38.9597594,34.9249653,55.670249,10.3333283
2017,2017,Import,Turkey,Ecuador,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",985,38.9597594,34.9249653,-1.3397668,-79.3666965
2017,2017,Import,Turkey,El Salvador,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1392,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Estonia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",466284,38.9597594,34.9249653,58.7523778,25.3319078
2017,2017,Import,Turkey,Faeroe Isds,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1691,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Fiji,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",137,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Finland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6165382,38.9597594,34.9249653,63.2467777,25.9209164
2017,2017,Import,Turkey,France,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1230582427,38.9597594,34.9249653,46.603354,1.8883335
2017,2017,Import,Turkey,Djibouti,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2077,38.9597594,34.9249653,11.8145966,42.8453061
2017,2017,Import,Turkey,Gabon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",171,38.9597594,34.9249653,-0.8999695,11.6899699
2017,2017,Import,Turkey,Georgia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",223052,38.9597594,34.9249653,32.3293809,-83.1137366
2017,2017,Import,Turkey,Germany,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4926659471,38.9597594,34.9249653,51.1638175,10.4478313
2017,2017,Import,Turkey,Gibraltar,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",108,38.9597594,34.9249653,36.1285933,-5.3474761
2017,2017,Import,Turkey,Greece,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2690441,38.9597594,34.9249653,38.9953683,21.9877132
2017,2017,Import,Turkey,Grenada,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1802,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Holy See (Vatican City State),87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",115,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Honduras,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",229,38.9597594,34.9249653,15.2572432,-86.0755145
2017,2017,Import,Turkey,"China, Hong Kong SAR",87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",410563,38.9597594,34.9249653,22.350627,114.1849161
2017,2017,Import,Turkey,Hungary,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",291854836,38.9597594,34.9249653,47.1817585,19.5060937
2017,2017,Import,Turkey,Indonesia,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40853694,38.9597594,34.9249653,-2.4833826,117.8902853
2017,2017,Import,Turkey,Iran,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52509386,38.9597594,34.9249653,32.6475314,54.5643516
2017,2017,Import,Turkey,Iraq,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1448096,38.9597594,34.9249653,33.0955793,44.1749775
2017,2017,Import,Turkey,Ireland,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5874847,38.9597594,34.9249653,52.865196,-7.9794599
2017,2017,Import,Turkey,Israel,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",270993,38.9597594,34.9249653,30.8124247,34.8594762
2017,2017,Import,Turkey,Italy,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1109454537,38.9597594,34.9249653,42.6384261,12.674297
2017,2017,Import,Turkey,Côte d'Ivoire,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",582,38.9597594,34.9249653,7.9897371,-5.5679458
2017,2017,Import,Turkey,Japan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1024126944,38.9597594,34.9249653,36.5748441,139.2394179
2017,2017,Import,Turkey,Kazakhstan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",73675,38.9597594,34.9249653,48.1012954,66.7780818
2017,2017,Import,Turkey,Jordan,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",544631,38.9597594,34.9249653,31.1667049,36.941628
2017,2017,Import,Turkey,Dem. People's Rep. of Korea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9736,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Rep. of Korea,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",744763855,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Kuwait,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",610,38.9597594,34.9249653,29.2733964,47.4979476
2017,2017,Import,Turkey,Lao People's Dem. Rep.,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5535,38.9597594,34.9249653,,
2017,2017,Import,Turkey,Lebanon,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",163808,38.9597594,34.9249653,33.8750629,35.843409
