rtTitle,Subregion,rgDesc,TradeValue
United Arab Emirates,Afghanistan,Export,153300728
United Arab Emirates,Afghanistan,Import,2952143
United Arab Emirates,Afghanistan,Re-Export,95297493
United Arab Emirates,Algeria,Export,46310236
United Arab Emirates,Algeria,Import,1401948
United Arab Emirates,Algeria,Re-Export,36813316
United Arab Emirates,Armenia,Export,8859108
United Arab Emirates,Armenia,Import,147413
United Arab Emirates,Armenia,Re-Export,8262035
United Arab Emirates,Azerbaijan,Export,27410900
United Arab Emirates,Azerbaijan,Import,939596
United Arab Emirates,Azerbaijan,Re-Export,22907042
United Arab Emirates,Bahrain,Export,143824825
United Arab Emirates,Bahrain,Import,65656348
United Arab Emirates,Bahrain,Re-Export,53685328
United Arab Emirates,Comoros,Export,6501496
United Arab Emirates,Comoros,Import,322831
United Arab Emirates,Comoros,Re-Export,5987771
United Arab Emirates,Cyprus,Export,1966707
United Arab Emirates,Cyprus,Import,29929007
United Arab Emirates,Cyprus,Re-Export,1225465
United Arab Emirates,Djibouti,Export,40468968
United Arab Emirates,Djibouti,Import,686674
United Arab Emirates,Djibouti,Re-Export,26462545
United Arab Emirates,Georgia,Export,1406626
United Arab Emirates,Georgia,Import,1762568
United Arab Emirates,Georgia,Re-Export,1076096
United Arab Emirates,Iraq,Export,670132325
United Arab Emirates,Iraq,Import,18669542
United Arab Emirates,Iraq,Re-Export,453518958
United Arab Emirates,Jordan,Export,98313207
United Arab Emirates,Jordan,Import,111180785
United Arab Emirates,Jordan,Re-Export,60416469
United Arab Emirates,Kuwait,Export,259335499
United Arab Emirates,Kuwait,Import,95858866
United Arab Emirates,Kuwait,Re-Export,89504207
United Arab Emirates,Lebanon,Export,26584801
United Arab Emirates,Lebanon,Import,59663135
United Arab Emirates,Lebanon,Re-Export,13065803
United Arab Emirates,Libya,Export,84849721
United Arab Emirates,Libya,Import,47881
United Arab Emirates,Libya,Re-Export,63867305
United Arab Emirates,Malta,Export,4194601
United Arab Emirates,Malta,Import,8150081
United Arab Emirates,Malta,Re-Export,510181
United Arab Emirates,Mauritania,Export,11893584
United Arab Emirates,Mauritania,Import,401
United Arab Emirates,Mauritania,Re-Export,10266807
United Arab Emirates,Morocco,Export,41546309
United Arab Emirates,Morocco,Import,7352491
United Arab Emirates,Morocco,Re-Export,9733993
United Arab Emirates,Oman,Export,239228202
United Arab Emirates,Oman,Import,25633017
United Arab Emirates,Oman,Re-Export,152459741
United Arab Emirates,Pakistan,Export,297530305
United Arab Emirates,Pakistan,Import,333910742
United Arab Emirates,Pakistan,Re-Export,112754088
United Arab Emirates,Qatar,Export,152868178
United Arab Emirates,Qatar,Import,52775005
United Arab Emirates,Qatar,Re-Export,71349675
United Arab Emirates,Saudi Arabia,Export,277972675
United Arab Emirates,Saudi Arabia,Import,1018854281
United Arab Emirates,Saudi Arabia,Re-Export,117051519
United Arab Emirates,State of Palestine,Export,35451
United Arab Emirates,State of Palestine,Import,3279664
United Arab Emirates,Yemen,Export,159181489
United Arab Emirates,Yemen,Import,8427998
United Arab Emirates,Yemen,Re-Export,67043282
