yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Qatar,World,11.0,Products of the milling industry; malt; starches; inulin,744575.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2006,2006.0,Export,Qatar,Bahrain,11.0,Products of the milling industry; malt; starches; inulin,107550.0,,25.3336984,51.2295295,26.1551249,50.5344606
2006,2006.0,Export,Qatar,Iran,11.0,Products of the milling industry; malt; starches; inulin,549.0,,25.3336984,51.2295295,32.6475314,54.5643516
2006,2006.0,Export,Qatar,Kuwait,11.0,Products of the milling industry; malt; starches; inulin,53586.0,,25.3336984,51.2295295,29.2733964,47.4979476
2006,2006.0,Export,Qatar,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin,343839.0,,25.3336984,51.2295295,25.6242618,42.3528328
2006,2006.0,Export,Qatar,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin,239051.0,,25.3336984,51.2295295,24.0002488,53.9994829
