yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Export,Azerbaijan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,4020.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2005,2005.0,Export,Azerbaijan,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,1960.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2005,2005.0,Export,Azerbaijan,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,812.0,,40.3936294,47.7872508,64.6863136,97.7453061
2005,2005.0,Export,Azerbaijan,Uzbekistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,1247.0,,40.3936294,47.7872508,41.32373,63.9528098
