yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,3002,35.8885993,14.4476911,37.977378106878206,73.97804075806764
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,649,35.8885993,14.4476911,51.67568633314729,27.673469819741847
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Egypt,Egypt,2,35.8885993,14.4476911,,
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,7274,35.8885993,14.4476911,43.897683433510366,-100.08947125585888
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,5069,35.8885993,14.4476911,59.36075159783851,25.01346951967388
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,55955,35.8885993,14.4476911,40.12399607988535,20.742583178432696
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Sub-Saharan Africa,Africa,2725,35.8885993,14.4476911,6.06272746187266,22.727528470146083
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Asia,Asia,918,35.8885993,14.4476911,26.42921218083572,52.86847103284948
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,30327,35.8885993,14.4476911,47.92172048214207,7.866753258497997
2021,2021,Import,Malta,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,105925,35.8885993,14.4476911,,
