yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Australia and New Zealand,Oceania,112763
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Eastern Asia,Asia,47033
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Eastern Europe,Europe,27221050
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Northern Africa,Africa,1971297
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Northern America,Americas,285494
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Northern Europe,Europe,112339557
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",South-eastern Asia,Asia,45879
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Southern Asia,Asia,88180
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Southern Europe,Europe,7902604
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Sub-Saharan Africa,Africa,362648
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Western Asia,Asia,172503
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",Western Europe,Europe,1182623
2007,2007,Export,Cyprus,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",World,World,156838280
