yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2002,2002.0,Export,Oman,World,36.0,Explosives; pyrotechnic products; matches,41932.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2002,2002.0,Export,Oman,Bahrain,36.0,Explosives; pyrotechnic products; matches,4739.0,,21.0000287,57.0036901,26.1551249,50.5344606
2002,2002.0,Export,Oman,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,5722.0,,21.0000287,57.0036901,24.0002488,53.9994829
2002,2002.0,Export,Oman,Yemen,36.0,Explosives; pyrotechnic products; matches,31472.0,,21.0000287,57.0036901,16.3471243,47.8915271
