yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Australia and New Zealand,Oceania,254
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Northern Africa,Africa,3559
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Northern America,Americas,1369
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Northern Europe,Europe,4726
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Southern Asia,Asia,2718
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Southern Europe,Europe,65639
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Sub-Saharan Africa,Africa,815
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Western Asia,Asia,2852
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",Western Europe,Europe,21199
2000,2000,Export,Kuwait,61,"Articles of apparel, accessories, knit or crochet",World,World,157979
