yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,21906,25.3336984,51.2295295,43.897683433510366,-100.08947125585888
2020,2020,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,146715,25.3336984,51.2295295,10.528384761701911,103.08333472012376
2020,2020,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,191365,25.3336984,51.2295295,,
2020,2020,Export,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,22743,25.3336984,51.2295295,,
