rtTitle,Subregion,rgDesc,TradeValue
Yemen,Afghanistan,Export,200
Yemen,Afghanistan,Import,43117
Yemen,Afghanistan,Re-Export,200
Yemen,Algeria,Export,30890
Yemen,Algeria,Re-Export,300
Yemen,Armenia,Import,2313
Yemen,Azerbaijan,Import,681694
Yemen,Bahrain,Export,867801
Yemen,Bahrain,Import,21542771
Yemen,Bahrain,Re-Export,113449
Yemen,Comoros,Export,33695
Yemen,Comoros,Import,6384
Yemen,Comoros,Re-Export,2641
Yemen,Cyprus,Export,100
Yemen,Cyprus,Import,996195
Yemen,Cyprus,Re-Export,100
Yemen,Djibouti,Export,21237738
Yemen,Djibouti,Import,144346
Yemen,Djibouti,Re-Export,11740921
Yemen,Georgia,Import,1200
Yemen,Iraq,Export,1965237
Yemen,Iraq,Re-Export,5597
Yemen,Jordan,Export,33290232
Yemen,Jordan,Import,55534690
Yemen,Jordan,Re-Export,460713
Yemen,Kuwait,Export,3207988
Yemen,Kuwait,Import,9901800
Yemen,Kuwait,Re-Export,3071108
Yemen,Lebanon,Export,1282781
Yemen,Lebanon,Import,13883686
Yemen,Lebanon,Re-Export,258339
Yemen,Libya,Export,784766
Yemen,Libya,Import,76255
Yemen,Libya,Re-Export,108937
Yemen,Malta,Import,3788007
Yemen,Mauritania,Export,488897
Yemen,Mauritania,Import,77890
Yemen,Morocco,Export,220387
Yemen,Morocco,Import,10774691
Yemen,Morocco,Re-Export,300
Yemen,Oman,Export,66867143
Yemen,Oman,Import,80360136
Yemen,Oman,Re-Export,20618939
Yemen,Pakistan,Export,1703481
Yemen,Pakistan,Import,132187849
Yemen,Pakistan,Re-Export,1101364
Yemen,Qatar,Export,7475835
Yemen,Qatar,Import,12389621
Yemen,Qatar,Re-Export,4894559
Yemen,Saudi Arabia,Export,461158100
Yemen,Saudi Arabia,Import,788306954
Yemen,Saudi Arabia,Re-Export,246589056
Yemen,State of Palestine,Import,1249629
Yemen,United Arab Emirates,Export,96915898
Yemen,United Arab Emirates,Import,576179069
Yemen,United Arab Emirates,Re-Export,75041416
Yemen,World,Export,2328267568
Yemen,World,Import,11859272436
Yemen,World,Re-Export,475705338
