yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2003,2003,Re-Export,Cyprus,72,Iron and steel,Australia and New Zealand,Oceania,46204
2003,2003,Re-Export,Cyprus,72,Iron and steel,Eastern Asia,Asia,11879
2003,2003,Re-Export,Cyprus,72,Iron and steel,Northern Africa,Africa,9383
2003,2003,Re-Export,Cyprus,72,Iron and steel,Northern America,Americas,35270
2003,2003,Re-Export,Cyprus,72,Iron and steel,Northern Europe,Europe,87814
2003,2003,Re-Export,Cyprus,72,Iron and steel,Southern Asia,Asia,349
2003,2003,Re-Export,Cyprus,72,Iron and steel,Southern Europe,Europe,4049973
2003,2003,Re-Export,Cyprus,72,Iron and steel,Western Asia,Asia,19040
2003,2003,Re-Export,Cyprus,72,Iron and steel,Western Europe,Europe,218187
2003,2003,Re-Export,Cyprus,72,Iron and steel,World,World,4581811
