yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2012.0,2012.0,Export,Mauritania,3.0,"Fish and crustaceans, molluscs and other acquatic invertebrates",World,World,568972457.0,20.2540382,-9.2399263,,,32012Mauritania,World,World,50865.0
2012.0,2012.0,Export,Mauritania,8.0,Edible fruit and nuts; peel of citrus fruit or melons,World,World,34.0,20.2540382,-9.2399263,,,82012Mauritania,World,World,4189181.0
2012.0,2012.0,Export,Mauritania,15.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,World,World,5735519.0,20.2540382,-9.2399263,,,152012Mauritania,World,World,48949945.0
2012.0,2012.0,Export,Mauritania,16.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",World,World,5477132.0,20.2540382,-9.2399263,,,162012Mauritania,World,World,687716.0
2012.0,2012.0,Export,Mauritania,22.0,"Beverages, spirits and vinegar",World,World,2832.0,20.2540382,-9.2399263,,,222012Mauritania,World,World,3913488.0
2012.0,2012.0,Export,Mauritania,23.0,Residues and waste from the food industries; prepared animal fodder,World,World,36094985.0,20.2540382,-9.2399263,,,232012Mauritania,World,World,11945405.0
2012.0,2012.0,Export,Mauritania,25.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement",World,World,305313.0,20.2540382,-9.2399263,,,252012Mauritania,World,World,54434874.0
2012.0,2012.0,Export,Mauritania,26.0,"Ores, slag and ash",World,World,1323311890.0,20.2540382,-9.2399263,,,262012Mauritania,World,World,798089.0
2012.0,2012.0,Export,Mauritania,27.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",World,World,345117142.0,20.2540382,-9.2399263,,,272012Mauritania,World,World,790491454.0
2012.0,2012.0,Export,Mauritania,41.0,Raw hides and skins(other than furskins) and leather,World,World,934946.0,20.2540382,-9.2399263,,,412012Mauritania,,,
2012.0,2012.0,Export,Mauritania,71.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",World,World,317429079.0,20.2540382,-9.2399263,,,712012Mauritania,World,World,160477.0
2012.0,2012.0,Export,Mauritania,72.0,Iron and steel,World,World,20426057.0,20.2540382,-9.2399263,,,722012Mauritania,World,World,51638564.0
