yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,1220,40.3936294,47.7872508,39.89317229901691,61.060280637304274
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,890,40.3936294,47.7872508,51.67568633314729,27.673469819741847
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,32,40.3936294,47.7872508,59.36075159783851,25.01346951967388
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,22804,40.3936294,47.7872508,47.92172048214207,7.866753258497997
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,39048,40.3936294,47.7872508,,
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,13296,40.3936294,47.7872508,,
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Iraq, Iraq,694,40.3936294,47.7872508,,
2016,2016,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,6,40.3936294,47.7872508,,
