yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Central Asia,Asia,216125
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Eastern Asia,Asia,213083
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Eastern Europe,Europe,26547025
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Latin America and the Caribbean,Americas,122107
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Northern America,Americas,3878599
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Northern Europe,Europe,3807282
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",South-eastern Asia,Asia,65710
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Southern Asia,Asia,77628
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Southern Europe,Europe,1184421
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Western Asia,Asia,4347791
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",Western Europe,Europe,17454979
2012,2012,Import,Georgia,22,"Beverages, spirits and vinegar",World,World,65569498
