rtTitle,Subregion,rgDesc,TradeValue
State of Palestine,Afghanistan,Import,20499
State of Palestine,Algeria,Export,6951574
State of Palestine,Azerbaijan,Import,3359
State of Palestine,Bahrain,Export,115898
State of Palestine,Bahrain,Import,66182
State of Palestine,Cyprus,Export,27216
State of Palestine,Cyprus,Import,30220
State of Palestine,Georgia,Import,23557
State of Palestine,Iraq,Export,759519
State of Palestine,Iraq,Re-Export,4450
State of Palestine,Israel,Export,401287615
State of Palestine,Israel,Import,2067326788
State of Palestine,Israel,Re-Export,104841542
State of Palestine,Jordan,Export,20418540
State of Palestine,Jordan,Import,46704415
State of Palestine,Jordan,Re-Export,713230
State of Palestine,Kuwait,Export,446722
State of Palestine,Kuwait,Import,745473
State of Palestine,Malta,Export,300159
State of Palestine,Malta,Import,12912
State of Palestine,Morocco,Export,15174
State of Palestine,Morocco,Import,33043
State of Palestine,Oman,Export,240053
State of Palestine,Oman,Import,1627820
State of Palestine,Pakistan,Import,9241
State of Palestine,Qatar,Export,349415
State of Palestine,Qatar,Import,2790050
State of Palestine,Qatar,Re-Export,2315
State of Palestine,Saudi Arabia,Export,1883197
State of Palestine,Saudi Arabia,Import,6145371
State of Palestine,United Arab Emirates,Export,3196092
State of Palestine,United Arab Emirates,Import,1700978
State of Palestine,World,Export,445968329
State of Palestine,World,Import,2803533430
State of Palestine,World,Re-Export,105569911
State of Palestine,Yemen,Export,248730
