yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Re-Export,Fmr Sudan,76,Aluminum and articles thereof,Eastern Asia,Asia,20483,,,37.977378106878206,73.97804075806764
2009,2009,Re-Export,Fmr Sudan,76,Aluminum and articles thereof,Northern Africa,Africa,2130,,,19.569604022535763,12.47761721199581
2009,2009,Re-Export,Fmr Sudan,76,Aluminum and articles thereof,Southern Asia,Asia,1025,,,25.499703063807168,75.5024015339642
2009,2009,Re-Export,Fmr Sudan,76,Aluminum and articles thereof,World,World,23883,,,,
