yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Central Asia,Asia,11794
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Eastern Asia,Asia,970821
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Eastern Europe,Europe,78205
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Latin America and the Caribbean,Americas,130187
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Northern America,Americas,1639942
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Northern Europe,Europe,55838
2001,2001,Export,Georgia,76,Aluminium and articles thereof,South-eastern Asia,Asia,190552
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Southern Asia,Asia,1371274
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Southern Europe,Europe,1037665
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Western Asia,Asia,8511089
2001,2001,Export,Georgia,76,Aluminium and articles thereof,Western Europe,Europe,1330982
2001,2001,Export,Georgia,76,Aluminium and articles thereof,World,World,18203108
