yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Central Asia,Asia,672649469,33.7680065,66.2385139,39.89317229901691,61.060280637304274
2017,2017,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Eastern Asia,Asia,139824,33.7680065,66.2385139,37.977378106878206,73.97804075806764
2017,2017,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Southern Asia,Asia,13402809,33.7680065,66.2385139,25.499703063807168,75.5024015339642
2017,2017,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,Western Asia,Asia,288960,33.7680065,66.2385139,26.42921218083572,52.86847103284948
2017,2017,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin,World,World,758629029,33.7680065,66.2385139,,
2017,2017,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin, Pakistan, Pakistan,72081151,33.7680065,66.2385139,,
2017,2017,Import,Afghanistan,11,Products of the milling industry; malt; starches; inulin, United Arab Emirates, United Arab Emirates,46029,33.7680065,66.2385139,,
