yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Australia and New Zealand,Oceania,11384
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Eastern Asia,Asia,1005895
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Eastern Europe,Europe,1816355
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Latin America and the Caribbean,Americas,1590
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Northern America,Americas,99923
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Northern Europe,Europe,15557115
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,South-eastern Asia,Asia,10075
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Southern Asia,Asia,42
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Southern Europe,Europe,12140468
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Sub-Saharan Africa,Africa,1532
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Western Asia,Asia,345
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,Western Europe,Europe,18156041
2016,2016,Import,Cyprus,91,Clocks and watches and parts thereof,World,World,50100653
