rtTitle,Subregion,rgDesc,TradeValue
Saudi Arabia,Afghanistan,Export,1246642
Saudi Arabia,Afghanistan,Import,903607
Saudi Arabia,Afghanistan,Re-Export,514
Saudi Arabia,Algeria,Export,12747541
Saudi Arabia,Algeria,Import,53896
Saudi Arabia,Algeria,Re-Export,1062138
Saudi Arabia,Armenia,Export,259963
Saudi Arabia,Armenia,Import,82894
Saudi Arabia,Armenia,Re-Export,13966
Saudi Arabia,Azerbaijan,Export,1889393
Saudi Arabia,Azerbaijan,Import,160002
Saudi Arabia,Azerbaijan,Re-Export,369316
Saudi Arabia,Bahrain,Export,175313716
Saudi Arabia,Bahrain,Import,260662205
Saudi Arabia,Bahrain,Re-Export,20590998
Saudi Arabia,Comoros,Export,767063
Saudi Arabia,Comoros,Import,53725
Saudi Arabia,Comoros,Re-Export,767063
Saudi Arabia,Cyprus,Export,7200637
Saudi Arabia,Cyprus,Import,7657206
Saudi Arabia,Cyprus,Re-Export,185425
Saudi Arabia,Djibouti,Export,5462836
Saudi Arabia,Djibouti,Import,756017
Saudi Arabia,Djibouti,Re-Export,4028701
Saudi Arabia,Georgia,Import,35368
Saudi Arabia,Iraq,Export,250093
Saudi Arabia,Iraq,Re-Export,204700
Saudi Arabia,Israel,Export,326338
Saudi Arabia,Israel,Import,1363242
Saudi Arabia,Israel,Re-Export,143198
Saudi Arabia,Jordan,Export,103720566
Saudi Arabia,Jordan,Import,128897203
Saudi Arabia,Jordan,Re-Export,11375521
Saudi Arabia,Kuwait,Export,433415335
Saudi Arabia,Kuwait,Import,90730246
Saudi Arabia,Kuwait,Re-Export,28430351
Saudi Arabia,Lebanon,Export,64392575
Saudi Arabia,Lebanon,Import,109517341
Saudi Arabia,Lebanon,Re-Export,6977071
Saudi Arabia,Libya,Export,1942189
Saudi Arabia,Libya,Import,1243232
Saudi Arabia,Libya,Re-Export,771891
Saudi Arabia,Malta,Export,7756456
Saudi Arabia,Malta,Import,1930921
Saudi Arabia,Malta,Re-Export,61357
Saudi Arabia,Mauritania,Export,3481843
Saudi Arabia,Mauritania,Import,6854
Saudi Arabia,Mauritania,Re-Export,2666822
Saudi Arabia,Morocco,Export,119142056
Saudi Arabia,Morocco,Import,56955239
Saudi Arabia,Morocco,Re-Export,2454163
Saudi Arabia,Oman,Export,110173764
Saudi Arabia,Oman,Import,45783835
Saudi Arabia,Oman,Re-Export,3019391
Saudi Arabia,Pakistan,Export,140331599
Saudi Arabia,Pakistan,Import,242000179
Saudi Arabia,Pakistan,Re-Export,1632978
Saudi Arabia,Qatar,Export,202087064
Saudi Arabia,Qatar,Import,74086847
Saudi Arabia,Qatar,Re-Export,13350627
Saudi Arabia,United Arab Emirates,Export,688015868
Saudi Arabia,United Arab Emirates,Import,378113960
Saudi Arabia,United Arab Emirates,Re-Export,51992210
Saudi Arabia,World,Export,56422179595
Saudi Arabia,World,Import,27642116388
Saudi Arabia,World,Re-Export,616411535
Saudi Arabia,Yemen,Export,127613850
Saudi Arabia,Yemen,Import,44866473
Saudi Arabia,Yemen,Re-Export,51652810
