yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2000,2000,Import,Georgia,73,Articles of iron or steel,Australia and New Zealand,Oceania,16356
2000,2000,Import,Georgia,73,Articles of iron or steel,Central Asia,Asia,35
2000,2000,Import,Georgia,73,Articles of iron or steel,Eastern Asia,Asia,2301
2000,2000,Import,Georgia,73,Articles of iron or steel,Eastern Europe,Europe,4543330
2000,2000,Import,Georgia,73,Articles of iron or steel,Northern America,Americas,1301203
2000,2000,Import,Georgia,73,Articles of iron or steel,Northern Europe,Europe,1800403
2000,2000,Import,Georgia,73,Articles of iron or steel,Polynesia,Oceania,178707
2000,2000,Import,Georgia,73,Articles of iron or steel,South-eastern Asia,Asia,908
2000,2000,Import,Georgia,73,Articles of iron or steel,Southern Asia,Asia,202165
2000,2000,Import,Georgia,73,Articles of iron or steel,Southern Europe,Europe,1982229
2000,2000,Import,Georgia,73,Articles of iron or steel,Sub-Saharan Africa,Africa,2588
2000,2000,Import,Georgia,73,Articles of iron or steel,Western Asia,Asia,2644903
2000,2000,Import,Georgia,73,Articles of iron or steel,Western Europe,Europe,1752459
2000,2000,Import,Georgia,73,Articles of iron or steel,World,World,15480017
