yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Export,Qatar,World,40,Rubber and articles thereof,7230447,25.3336984,51.2295295,-36.8535712,174.7456809
2016,2016,Export,Qatar,Argentina,40,Rubber and articles thereof,15212,25.3336984,51.2295295,-34.9964963,-64.9672817
2016,2016,Export,Qatar,Australia,40,Rubber and articles thereof,165311,25.3336984,51.2295295,-24.7761086,134.755
2016,2016,Export,Qatar,Bahrain,40,Rubber and articles thereof,187908,25.3336984,51.2295295,26.1551249,50.5344606
2016,2016,Export,Qatar,Belgium,40,Rubber and articles thereof,24067,25.3336984,51.2295295,50.6402809,4.6667145
2016,2016,Export,Qatar,Brazil,40,Rubber and articles thereof,21489,25.3336984,51.2295295,-10.3333333,-53.2
2016,2016,Export,Qatar,China,40,Rubber and articles thereof,345071,25.3336984,51.2295295,35.000074,104.999927
2016,2016,Export,Qatar,Denmark,40,Rubber and articles thereof,18229,25.3336984,51.2295295,55.670249,10.3333283
2016,2016,Export,Qatar,France,40,Rubber and articles thereof,992315,25.3336984,51.2295295,46.603354,1.8883335
2016,2016,Export,Qatar,Germany,40,Rubber and articles thereof,657378,25.3336984,51.2295295,51.1638175,10.4478313
2016,2016,Export,Qatar,"China, Hong Kong SAR",40,Rubber and articles thereof,30895,25.3336984,51.2295295,22.350627,114.1849161
2016,2016,Export,Qatar,Indonesia,40,Rubber and articles thereof,29990,25.3336984,51.2295295,-2.4833826,117.8902853
2016,2016,Export,Qatar,Iraq,40,Rubber and articles thereof,66936,25.3336984,51.2295295,33.0955793,44.1749775
2016,2016,Export,Qatar,Italy,40,Rubber and articles thereof,523825,25.3336984,51.2295295,42.6384261,12.674297
2016,2016,Export,Qatar,Kuwait,40,Rubber and articles thereof,172610,25.3336984,51.2295295,29.2733964,47.4979476
2016,2016,Export,Qatar,Morocco,40,Rubber and articles thereof,21978,25.3336984,51.2295295,31.1728205,-7.3362482
2016,2016,Export,Qatar,Netherlands,40,Rubber and articles thereof,102531,25.3336984,51.2295295,52.2434979,5.6343227
2016,2016,Export,Qatar,Norway,40,Rubber and articles thereof,23014,25.3336984,51.2295295,60.5000209,9.0999715
2016,2016,Export,Qatar,Pakistan,40,Rubber and articles thereof,946207,25.3336984,51.2295295,30.3308401,71.247499
2016,2016,Export,Qatar,Panama,40,Rubber and articles thereof,56258,25.3336984,51.2295295,8.559559,-81.1308434
2016,2016,Export,Qatar,Saudi Arabia,40,Rubber and articles thereof,296742,25.3336984,51.2295295,25.6242618,42.3528328
2016,2016,Export,Qatar,India,40,Rubber and articles thereof,87596,25.3336984,51.2295295,22.3511148,78.6677428
2016,2016,Export,Qatar,Switzerland,40,Rubber and articles thereof,37491,25.3336984,51.2295295,46.7985624,8.2319736
2016,2016,Export,Qatar,United Arab Emirates,40,Rubber and articles thereof,2150370,25.3336984,51.2295295,24.0002488,53.9994829
2016,2016,Export,Qatar,Turkey,40,Rubber and articles thereof,18918,25.3336984,51.2295295,38.9597594,34.9249653
2016,2016,Export,Qatar,United Kingdom,40,Rubber and articles thereof,238096,25.3336984,51.2295295,54.7023545,-3.2765753
2017,2017,Export,Qatar,World,40,Rubber and articles thereof,7470826,25.3336984,51.2295295,-36.8535712,174.7456809
2017,2017,Export,Qatar,Argentina,40,Rubber and articles thereof,296303,25.3336984,51.2295295,-34.9964963,-64.9672817
2017,2017,Export,Qatar,Bahrain,40,Rubber and articles thereof,44694,25.3336984,51.2295295,26.1551249,50.5344606
2017,2017,Export,Qatar,Belgium,40,Rubber and articles thereof,63555,25.3336984,51.2295295,50.6402809,4.6667145
2017,2017,Export,Qatar,Canada,40,Rubber and articles thereof,56163,25.3336984,51.2295295,61.0666922,-107.991707
2017,2017,Export,Qatar,Sri Lanka,40,Rubber and articles thereof,601,25.3336984,51.2295295,7.5554942,80.7137847
2017,2017,Export,Qatar,China,40,Rubber and articles thereof,155353,25.3336984,51.2295295,35.000074,104.999927
2017,2017,Export,Qatar,Croatia,40,Rubber and articles thereof,270,25.3336984,51.2295295,,
2017,2017,Export,Qatar,Czechia,40,Rubber and articles thereof,8422,25.3336984,51.2295295,,
2017,2017,Export,Qatar,France,40,Rubber and articles thereof,1086879,25.3336984,51.2295295,46.603354,1.8883335
