yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Export,Armenia,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,312269.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2020,2020.0,Export,Armenia,Belarus,35.0,Albuminoidal substances; modified starches; glues; enzymes,8903.0,,40.7696272,44.6736646,53.4250605,27.6971358
2020,2020.0,Export,Armenia,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,22987.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2020,2020.0,Export,Armenia,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,272719.0,,40.7696272,44.6736646,64.6863136,97.7453061
2020,2020.0,Export,Armenia,Switzerland,35.0,Albuminoidal substances; modified starches; glues; enzymes,1360.0,,40.7696272,44.6736646,46.7985624,8.2319736
2020,2020.0,Export,Armenia,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,6300.0,,40.7696272,44.6736646,24.0002488,53.9994829
