yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1996,1996,Export,Comoros,4,"Dairy products, eggs, honey, edible animal product nes",Sub-Saharan Africa,Africa,1953
1996,1996,Export,Comoros,4,"Dairy products, eggs, honey, edible animal product nes",World,World,1954
