rtTitle,Subregion,rgDesc,TradeValue
Bahrain,Afghanistan,Import,35338
Bahrain,Algeria,Export,24934759
Bahrain,Algeria,Import,11707
Bahrain,Cyprus,Export,59002
Bahrain,Cyprus,Import,1761055
Bahrain,Cyprus,Re-Export,59002
Bahrain,Djibouti,Import,39905
Bahrain,Georgia,Export,201063
Bahrain,Iraq,Import,5319
Bahrain,Jordan,Export,6274043
Bahrain,Jordan,Import,10199976
Bahrain,Jordan,Re-Export,309281
Bahrain,Kuwait,Export,39279677
Bahrain,Kuwait,Import,16291415
Bahrain,Kuwait,Re-Export,3194105
Bahrain,Lebanon,Export,2699831
Bahrain,Lebanon,Import,10071220
Bahrain,Lebanon,Re-Export,196998
Bahrain,Libya,Export,7404549
Bahrain,Malta,Export,833578
Bahrain,Malta,Import,746699
Bahrain,Mauritania,Import,955
Bahrain,Morocco,Export,2985513
Bahrain,Morocco,Import,759745
Bahrain,Morocco,Re-Export,269324
Bahrain,Oman,Export,20604728
Bahrain,Oman,Import,10541161
Bahrain,Oman,Re-Export,1451123
Bahrain,Pakistan,Export,7696313
Bahrain,Pakistan,Import,45428850
Bahrain,Pakistan,Re-Export,339811
Bahrain,Qatar,Export,36246865
Bahrain,Qatar,Import,9029113
Bahrain,Qatar,Re-Export,3747066
Bahrain,Saudi Arabia,Export,245030323
Bahrain,Saudi Arabia,Import,218236064
Bahrain,Saudi Arabia,Re-Export,14956224
Bahrain,State of Palestine,Import,31362
Bahrain,United Arab Emirates,Export,81343107
Bahrain,United Arab Emirates,Import,113361125
Bahrain,United Arab Emirates,Re-Export,27770842
Bahrain,Yemen,Export,4787763
Bahrain,Yemen,Import,53359
Bahrain,Yemen,Re-Export,34508
