yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Import,Afghanistan,World,25.0,Salt; sulfur; earths and stone; plastering materials,36608.0,,33.7680065,66.2385139,-36.8535712,174.7456809
2009,2009.0,Import,Afghanistan,China,25.0,Salt; sulfur; earths and stone; plastering materials,1618.0,,33.7680065,66.2385139,35.000074,104.999927
2009,2009.0,Import,Afghanistan,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,14084.0,,33.7680065,66.2385139,30.3308401,71.247499
2009,2009.0,Import,Afghanistan,India,25.0,Salt; sulfur; earths and stone; plastering materials,20906.0,,33.7680065,66.2385139,22.3511148,78.6677428
