yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,8277,32.3293809,-83.1137366,51.67568633314729,27.673469819741847
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,120,32.3293809,-83.1137366,43.897683433510366,-100.08947125585888
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,16,32.3293809,-83.1137366,40.12399607988535,20.742583178432696
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,2680,32.3293809,-83.1137366,26.42921218083572,52.86847103284948
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,338,32.3293809,-83.1137366,47.92172048214207,7.866753258497997
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,37529,32.3293809,-83.1137366,,
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Armenia, Armenia,17122,32.3293809,-83.1137366,,
2010,2010,Export,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Azerbaijan, Azerbaijan,8976,32.3293809,-83.1137366,,
