yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Export,Jordan,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern America,Americas,11388,31.1667049,36.941628,43.897683433510366,-100.08947125585888
2008,2008,Export,Jordan,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,3764416,31.1667049,36.941628,,
2008,2008,Export,Jordan,11,Products of the milling industry; malt; starches; inulin; wheat gluten, Iraq, Iraq,3439152,31.1667049,36.941628,,
2008,2008,Export,Jordan,11,Products of the milling industry; malt; starches; inulin; wheat gluten, Saudi Arabia, Saudi Arabia,8454,31.1667049,36.941628,,
2008,2008,Export,Jordan,11,Products of the milling industry; malt; starches; inulin; wheat gluten, State of Palestine, State of Palestine,5185,31.1667049,36.941628,,
