yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Eastern Asia,Asia,11007
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Eastern Europe,Europe,376
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Latin America and the Caribbean,Americas,3190
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Northern Africa,Africa,2833
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Northern America,Americas,681
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Northern Europe,Europe,144837
2006,2006,Export,Cyprus,40,Rubber and articles thereof,South-eastern Asia,Asia,6523
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Southern Europe,Europe,156802
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Sub-Saharan Africa,Africa,54668
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Western Asia,Asia,24
2006,2006,Export,Cyprus,40,Rubber and articles thereof,Western Europe,Europe,28367
2006,2006,Export,Cyprus,40,Rubber and articles thereof,World,World,635884
