yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Australia and New Zealand,Oceania,175810
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Eastern Asia,Asia,482041
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Eastern Europe,Europe,890371
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Latin America and the Caribbean,Americas,2246819
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Northern Africa,Africa,37948
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Northern America,Americas,36398
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Northern Europe,Europe,2545561
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",South-eastern Asia,Asia,147990
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Southern Asia,Asia,367881
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Southern Europe,Europe,13850319
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Sub-Saharan Africa,Africa,147560
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Western Asia,Asia,333046
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",Western Europe,Europe,9463296
2021,2021,Import,Cyprus,9,"Coffee, tea, mate and spices",World,World,31534309
