yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Export,Cyprus,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",43971866.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2014,2014.0,Export,Cyprus,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",107881.0,,34.9823018,33.1451285,51.1638175,10.4478313
2014,2014.0,Export,Cyprus,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13030.0,,34.9823018,33.1451285,8.0300284,-1.0800271
2014,2014.0,Export,Cyprus,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1341003.0,,34.9823018,33.1451285,38.9953683,21.9877132
2014,2014.0,Export,Cyprus,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2196400.0,,34.9823018,33.1451285,22.350627,114.1849161
2014,2014.0,Export,Cyprus,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1837181.0,,34.9823018,33.1451285,-2.4833826,117.8902853
2014,2014.0,Export,Cyprus,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4637.0,,34.9823018,33.1451285,32.6475314,54.5643516
2014,2014.0,Export,Cyprus,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1024875.0,,34.9823018,33.1451285,33.0955793,44.1749775
2014,2014.0,Export,Cyprus,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",359271.0,,34.9823018,33.1451285,52.865196,-7.9794599
2014,2014.0,Export,Cyprus,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",880757.0,,34.9823018,33.1451285,30.8124247,34.8594762
2014,2014.0,Export,Cyprus,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",63411.0,,34.9823018,33.1451285,36.5748441,139.2394179
2014,2014.0,Export,Cyprus,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",667569.0,,34.9823018,33.1451285,31.1667049,36.941628
2014,2014.0,Export,Cyprus,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",112031.0,,34.9823018,33.1451285,1.4419683,38.4313975
2014,2014.0,Export,Cyprus,Dem. People's Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",306.0,,34.9823018,33.1451285,,
2014,2014.0,Export,Cyprus,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6109.0,,34.9823018,33.1451285,,
2014,2014.0,Export,Cyprus,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",27981.0,,34.9823018,33.1451285,29.2733964,47.4979476
2014,2014.0,Export,Cyprus,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",834093.0,,34.9823018,33.1451285,33.8750629,35.843409
2014,2014.0,Export,Cyprus,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",277028.0,,34.9823018,33.1451285,26.8234472,18.1236723
2014,2014.0,Export,Cyprus,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11597.0,,34.9823018,33.1451285,4.5693754,102.2656823
2014,2014.0,Export,Cyprus,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8265.0,,34.9823018,33.1451285,35.8885993,14.4476911
2014,2014.0,Export,Cyprus,Mozambique,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",349638.0,,34.9823018,33.1451285,-19.302233,34.9144977
2014,2014.0,Export,Cyprus,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",839836.0,,34.9823018,33.1451285,21.0000287,57.0036901
2014,2014.0,Export,Cyprus,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",443313.0,,34.9823018,33.1451285,-41.5000831,172.8344077
2014,2014.0,Export,Cyprus,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",294946.0,,34.9823018,33.1451285,9.6000359,7.9999721
2014,2014.0,Export,Cyprus,"Other Europe, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",243939.0,,34.9823018,33.1451285,,
2014,2014.0,Export,Cyprus,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9731.0,,34.9823018,33.1451285,30.3308401,71.247499
2014,2014.0,Export,Cyprus,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",392923.0,,34.9823018,33.1451285,25.3336984,51.2295295
2014,2014.0,Export,Cyprus,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1326598.0,,34.9823018,33.1451285,25.6242618,42.3528328
2014,2014.0,Export,Cyprus,Serbia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5998.0,,34.9823018,33.1451285,44.1534121,20.55144
2014,2014.0,Export,Cyprus,Sierra Leone,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18316.0,,34.9823018,33.1451285,8.6400349,-11.8400269
2014,2014.0,Export,Cyprus,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3579474.0,,34.9823018,33.1451285,1.357107,103.8194992
2014,2014.0,Export,Cyprus,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",21329.0,,34.9823018,33.1451285,-28.8166236,24.991639
2014,2014.0,Export,Cyprus,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67320.0,,34.9823018,33.1451285,14.5844444,29.4917691
2014,2014.0,Export,Cyprus,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4403.0,,34.9823018,33.1451285,46.7985624,8.2319736
2014,2014.0,Export,Cyprus,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5490177.0,,34.9823018,33.1451285,14.8971921,100.83273
2014,2014.0,Export,Cyprus,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5555271.0,,34.9823018,33.1451285,24.0002488,53.9994829
2014,2014.0,Export,Cyprus,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24351.0,,34.9823018,33.1451285,33.8439408,9.400138
2014,2014.0,Export,Cyprus,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",506.0,,34.9823018,33.1451285,38.9597594,34.9249653
2014,2014.0,Export,Cyprus,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",188629.0,,34.9823018,33.1451285,1.5333554,32.2166578
2014,2014.0,Export,Cyprus,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",106.0,,34.9823018,33.1451285,49.4871968,31.2718321
2014,2014.0,Export,Cyprus,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1951828.0,,34.9823018,33.1451285,26.2540493,29.2675469
2014,2014.0,Export,Cyprus,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11808737.0,,34.9823018,33.1451285,54.7023545,-3.2765753
2014,2014.0,Export,Cyprus,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",157214.0,,34.9823018,33.1451285,,
2014,2014.0,Export,Cyprus,Bunkers,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",266.0,,34.9823018,33.1451285,42.18544695,-71.13717580263157
2014,2014.0,Export,Cyprus,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",103406.0,,34.9823018,33.1451285,39.7837304,-100.445882
2014,2014.0,Export,Cyprus,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7998.0,,34.9823018,33.1451285,-32.8755548,-56.0201525
2014,2014.0,Export,Cyprus,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1066.0,,34.9823018,33.1451285,8.0018709,-66.1109318
