rtTitle,Subregion,rgDesc,TradeValue
Israel,Afghanistan,Export,661000
Israel,Afghanistan,Import,222000
Israel,Armenia,Export,5464000
Israel,Armenia,Import,956000
Israel,Azerbaijan,Export,107527000
Israel,Azerbaijan,Import,317000
Israel,Bahrain,Export,390000
Israel,Bahrain,Import,2000
Israel,Comoros,Export,23000
Israel,Cyprus,Export,752854000
Israel,Cyprus,Import,148858000
Israel,Djibouti,Export,3422000
Israel,Georgia,Export,42214000
Israel,Georgia,Import,1485000
Israel,Iraq,Export,1676000
Israel,Jordan,Export,185483000
Israel,Jordan,Import,92996000
Israel,Kuwait,Export,161000
Israel,Kuwait,Import,36000
Israel,Lebanon,Export,3000
Israel,Lebanon,Import,1000
Israel,Libya,Export,10000
Israel,Malta,Export,94770000
Israel,Malta,Import,25518000
Israel,Mauritania,Export,143000
Israel,Mauritania,Import,240000
Israel,Morocco,Export,13347000
Israel,Morocco,Import,5135000
Israel,Oman,Export,231000
Israel,Pakistan,Export,1287000
Israel,Pakistan,Import,1806000
Israel,Qatar,Export,993000
Israel,Qatar,Import,1889000
Israel,Saudi Arabia,Export,227000
Israel,Saudi Arabia,Import,560000
Israel,United Arab Emirates,Export,11483000
Israel,United Arab Emirates,Import,963000
