yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1995,1995,Import,Algeria,74,Copper and articles thereof,Central Asia,Asia,1195
1995,1995,Import,Algeria,74,Copper and articles thereof,Eastern Asia,Asia,48632
1995,1995,Import,Algeria,74,Copper and articles thereof,Eastern Europe,Europe,423181
1995,1995,Import,Algeria,74,Copper and articles thereof,Northern Africa,Africa,1724266
1995,1995,Import,Algeria,74,Copper and articles thereof,Northern America,Americas,170112
1995,1995,Import,Algeria,74,Copper and articles thereof,Northern Europe,Europe,481228
1995,1995,Import,Algeria,74,Copper and articles thereof,Southern Europe,Europe,16871138
1995,1995,Import,Algeria,74,Copper and articles thereof,Sub-Saharan Africa,Africa,149285
1995,1995,Import,Algeria,74,Copper and articles thereof,Western Asia,Asia,22003237
1995,1995,Import,Algeria,74,Copper and articles thereof,Western Europe,Europe,22564057
1995,1995,Import,Algeria,74,Copper and articles thereof,World,World,65376132
