yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Eastern Asia,Asia,1195601
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Eastern Europe,Europe,53994
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Northern America,Americas,76633
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Northern Europe,Europe,151826
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,South-eastern Asia,Asia,52
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Southern Asia,Asia,1202
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Southern Europe,Europe,199529
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Sub-Saharan Africa,Africa,57536
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Western Asia,Asia,810099
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,Western Europe,Europe,1024768
2014,2014,Import,Georgia,37,Photographic or cinematographic goods,World,World,3679199
