yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2001,2001,Re-Export,Kuwait,18,Cocoa and cocoa preparations,Eastern Europe,Europe,10,29.2733964,47.4979476,51.67568633314729,27.673469819741847
2001,2001,Re-Export,Kuwait,18,Cocoa and cocoa preparations,Northern Africa,Africa,42,29.2733964,47.4979476,19.569604022535763,12.47761721199581
2001,2001,Re-Export,Kuwait,18,Cocoa and cocoa preparations,Northern Europe,Europe,7140,29.2733964,47.4979476,59.36075159783851,25.01346951967388
2001,2001,Re-Export,Kuwait,18,Cocoa and cocoa preparations,Southern Asia,Asia,8135,29.2733964,47.4979476,25.499703063807168,75.5024015339642
2001,2001,Re-Export,Kuwait,18,Cocoa and cocoa preparations,Southern Europe,Europe,2390,29.2733964,47.4979476,40.12399607988535,20.742583178432696
2001,2001,Re-Export,Kuwait,18,Cocoa and cocoa preparations,World,World,45242,29.2733964,47.4979476,,
