yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2021,2021,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,98,40.3936294,47.7872508,39.89317229901691,61.060280637304274
2021,2021,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,2836,40.3936294,47.7872508,51.67568633314729,27.673469819741847
2021,2021,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,47,40.3936294,47.7872508,26.42921218083572,52.86847103284948
2021,2021,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,260,40.3936294,47.7872508,47.92172048214207,7.866753258497997
2021,2021,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,30414,40.3936294,47.7872508,,
2021,2021,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,27171,40.3936294,47.7872508,,
