yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2020,2020,Export,Comoros,69,Ceramic products,Western Europe,Europe,1025
2020,2020,Export,Comoros,69,Ceramic products,World,World,1025
