yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2016,2016,Re-Import,Georgia,72,Iron and steel,Southern Asia,Asia,34080
2016,2016,Re-Import,Georgia,72,Iron and steel,Western Asia,Asia,82348
2016,2016,Re-Import,Georgia,72,Iron and steel,World,World,116428
