yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Australia and New Zealand,Oceania,18000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Eastern Asia,Asia,854000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Eastern Europe,Europe,1086000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Latin America and the Caribbean,Americas,367000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Northern America,Americas,55923000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Northern Europe,Europe,5593000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",South-eastern Asia,Asia,97000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Southern Europe,Europe,6265000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Sub-Saharan Africa,Africa,205000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Western Asia,Asia,4000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",Western Europe,Europe,15731000
2011,2011,Import,Israel,97,"Works of art, collectors' pieces and antiques",World,World,86313000
