yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2009,2009,Import,Algeria,70,Glass and glassware,Australia and New Zealand,Oceania,2560
2009,2009,Import,Algeria,70,Glass and glassware,Central Asia,Asia,844211
2009,2009,Import,Algeria,70,Glass and glassware,Eastern Asia,Asia,36458101
2009,2009,Import,Algeria,70,Glass and glassware,Eastern Europe,Europe,5815546
2009,2009,Import,Algeria,70,Glass and glassware,Latin America and the Caribbean,Americas,261670
2009,2009,Import,Algeria,70,Glass and glassware,Northern Africa,Africa,18672342
2009,2009,Import,Algeria,70,Glass and glassware,Northern America,Americas,11581736
2009,2009,Import,Algeria,70,Glass and glassware,Northern Europe,Europe,1166543
2009,2009,Import,Algeria,70,Glass and glassware,South-eastern Asia,Asia,1265359
2009,2009,Import,Algeria,70,Glass and glassware,Southern Asia,Asia,4452
2009,2009,Import,Algeria,70,Glass and glassware,Southern Europe,Europe,36924907
2009,2009,Import,Algeria,70,Glass and glassware,Sub-Saharan Africa,Africa,90656
2009,2009,Import,Algeria,70,Glass and glassware,Western Asia,Asia,5119142
2009,2009,Import,Algeria,70,Glass and glassware,Western Europe,Europe,37431071
2009,2009,Import,Algeria,70,Glass and glassware,World,World,173084033
