yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2019,2019,Export,Comoros,17,Sugars and sugar confectionery,Sub-Saharan Africa,Africa,2047
2019,2019,Export,Comoros,17,Sugars and sugar confectionery,World,World,2047
