yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2012,2012.0,Export,Israel,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",204904000.0,,30.8124247,34.8594762,-36.8535712,174.7456809
2012,2012.0,Export,Israel,Kazakhstan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1124000.0,,30.8124247,34.8594762,48.1012954,66.7780818
2012,2012.0,Export,Israel,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",25026000.0,,30.8124247,34.8594762,31.1667049,36.941628
2012,2012.0,Export,Israel,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",231000.0,,30.8124247,34.8594762,1.4419683,38.4313975
2012,2012.0,Export,Israel,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",465000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,Lesotho,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1221000.0,,30.8124247,34.8594762,-29.6039267,28.3350193
2012,2012.0,Export,Israel,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2000.0,,30.8124247,34.8594762,5.7499721,-9.3658524
2012,2012.0,Export,Israel,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,55.3500003,23.7499997
2012,2012.0,Export,Israel,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4000.0,,30.8124247,34.8594762,4.5693754,102.2656823
2012,2012.0,Export,Israel,Malta,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",38000.0,,30.8124247,34.8594762,35.8885993,14.4476911
2012,2012.0,Export,Israel,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",533000.0,,30.8124247,34.8594762,23.6585116,-102.0077097
2012,2012.0,Export,Israel,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2283000.0,,30.8124247,34.8594762,52.2434979,5.6343227
2012,2012.0,Export,Israel,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,12.51756625,-69.98186415210564
2012,2012.0,Export,Israel,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",70000.0,,30.8124247,34.8594762,-41.5000831,172.8344077
2012,2012.0,Export,Israel,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1702000.0,,30.8124247,34.8594762,9.6000359,7.9999721
2012,2012.0,Export,Israel,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",155000.0,,30.8124247,34.8594762,60.5000209,9.0999715
2012,2012.0,Export,Israel,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12000.0,,30.8124247,34.8594762,-6.8699697,-75.0458515
2012,2012.0,Export,Israel,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40000.0,,30.8124247,34.8594762,12.7503486,122.7312101
2012,2012.0,Export,Israel,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",669000.0,,30.8124247,34.8594762,52.215933,19.134422
2012,2012.0,Export,Israel,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86000.0,,30.8124247,34.8594762,39.6621648,-8.1353519
2012,2012.0,Export,Israel,Guinea-Bissau,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4000.0,,30.8124247,34.8594762,12.100035,-14.9000214
2012,2012.0,Export,Israel,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33000.0,,30.8124247,34.8594762,45.9852129,24.6859225
2012,2012.0,Export,Israel,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",839000.0,,30.8124247,34.8594762,64.6863136,97.7453061
2012,2012.0,Export,Israel,Rwanda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",30000.0,,30.8124247,34.8594762,-1.9646631,30.0644358
2012,2012.0,Export,Israel,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6416000.0,,30.8124247,34.8594762,22.3511148,78.6677428
2012,2012.0,Export,Israel,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",506000.0,,30.8124247,34.8594762,1.357107,103.8194992
2012,2012.0,Export,Israel,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",148000.0,,30.8124247,34.8594762,48.7411522,19.4528646
2012,2012.0,Export,Israel,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",155000.0,,30.8124247,34.8594762,15.9266657,107.9650855
2012,2012.0,Export,Israel,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2141000.0,,30.8124247,34.8594762,45.8133113,14.4808369
2012,2012.0,Export,Israel,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",204000.0,,30.8124247,34.8594762,-28.8166236,24.991639
2012,2012.0,Export,Israel,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1325000.0,,30.8124247,34.8594762,39.3260685,-4.8379791
2012,2012.0,Export,Israel,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1480000.0,,30.8124247,34.8594762,59.6749712,14.5208584
2012,2012.0,Export,Israel,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",97000.0,,30.8124247,34.8594762,46.7985624,8.2319736
2012,2012.0,Export,Israel,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",72000.0,,30.8124247,34.8594762,14.8971921,100.83273
2012,2012.0,Export,Israel,Togo,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",39000.0,,30.8124247,34.8594762,8.7800265,1.0199765
2012,2012.0,Export,Israel,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",312000.0,,30.8124247,34.8594762,38.9597594,34.9249653
2012,2012.0,Export,Israel,Uganda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15000.0,,30.8124247,34.8594762,1.5333554,32.2166578
2012,2012.0,Export,Israel,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4000.0,,30.8124247,34.8594762,49.4871968,31.2718321
2012,2012.0,Export,Israel,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",251000.0,,30.8124247,34.8594762,41.6171214,21.7168387
2012,2012.0,Export,Israel,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1061000.0,,30.8124247,34.8594762,26.2540493,29.2675469
2012,2012.0,Export,Israel,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13690000.0,,30.8124247,34.8594762,54.7023545,-3.2765753
2012,2012.0,Export,Israel,United Rep. of Tanzania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12000.0,,30.8124247,34.8594762,,
2012,2012.0,Export,Israel,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",59035000.0,,30.8124247,34.8594762,39.7837304,-100.445882
2012,2012.0,Export,Israel,Uruguay,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1000.0,,30.8124247,34.8594762,-32.8755548,-56.0201525
2012,2012.0,Export,Israel,Venezuela,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",167000.0,,30.8124247,34.8594762,8.0018709,-66.1109318
2012,2012.0,Export,Israel,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33630000.0,,30.8124247,34.8594762,,
