yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Export,Lebanon,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,168998.0,,33.8750629,35.843409,-36.8535712,174.7456809
2013,2013.0,Export,Lebanon,Gabon,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1602.0,,33.8750629,35.843409,-0.8999695,11.6899699
2013,2013.0,Export,Lebanon,Syria,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,167396.0,,33.8750629,35.843409,34.6401861,39.0494106
