,rtTitle,ptTitle,rgDesc,TradeValue
0,Jordan,Afghanistan,Export,1961217.0
1,Jordan,Afghanistan,Import,1791073.0
2,Jordan,Afghanistan,Re-Export,86761.0
3,Jordan,Algeria,Export,131393694.0
4,Jordan,Algeria,Import,5538137.0
5,Jordan,Algeria,Re-Export,2912835.0
6,Jordan,Armenia,Export,53944.0
7,Jordan,Armenia,Import,56.0
8,Jordan,Armenia,Re-Export,19665.0
9,Jordan,Azerbaijan,Export,2201408.0
10,Jordan,Azerbaijan,Import,30846.0
11,Jordan,Azerbaijan,Re-Export,4851.0
12,Jordan,Bahrain,Export,52153081.0
13,Jordan,Bahrain,Import,43613594.0
14,Jordan,Bahrain,Re-Export,9656210.0
15,Jordan,Comoros,Export,900.0
16,Jordan,Cyprus,Export,3680541.0
17,Jordan,Cyprus,Import,12648382.0
18,Jordan,Cyprus,Re-Export,3022009.0
19,Jordan,Djibouti,Export,2185764.0
20,Jordan,Djibouti,Re-Export,21555.0
21,Jordan,Georgia,Export,652051.0
22,Jordan,Georgia,Import,3648069.0
23,Jordan,Georgia,Re-Export,5824.0
24,Jordan,Iraq,Export,1222697276.0
25,Jordan,Iraq,Import,204543776.0
26,Jordan,Iraq,Re-Export,213700745.0
27,Jordan,Israel,Export,125335992.0
28,Jordan,Israel,Import,100362325.0
29,Jordan,Israel,Re-Export,50174550.0
30,Jordan,Kuwait,Export,105851565.0
31,Jordan,Kuwait,Import,163475689.0
32,Jordan,Kuwait,Re-Export,3745729.0
33,Jordan,Lebanon,Export,293732894.0
34,Jordan,Lebanon,Import,134851969.0
35,Jordan,Lebanon,Re-Export,57926308.0
36,Jordan,Libya,Export,77614572.0
37,Jordan,Libya,Import,6453550.0
38,Jordan,Libya,Re-Export,9750387.0
39,Jordan,Malta,Export,78636.0
40,Jordan,Malta,Import,2620648.0
41,Jordan,Malta,Re-Export,7042.0
42,Jordan,Mauritania,Export,1165967.0
43,Jordan,Mauritania,Re-Export,16229.0
44,Jordan,Morocco,Export,12382500.0
45,Jordan,Morocco,Import,17006130.0
46,Jordan,Morocco,Re-Export,500882.0
47,Jordan,Oman,Export,43805514.0
48,Jordan,Oman,Import,33863496.0
49,Jordan,Oman,Re-Export,2142508.0
50,Jordan,Pakistan,Export,14882976.0
51,Jordan,Pakistan,Import,54780805.0
52,Jordan,Pakistan,Re-Export,485963.0
53,Jordan,Qatar,Export,116612665.0
54,Jordan,Qatar,Import,36541498.0
55,Jordan,Qatar,Re-Export,4209793.0
56,Jordan,Saudi Arabia,Export,771607548.0
57,Jordan,Saudi Arabia,Import,4871313365.0
58,Jordan,Saudi Arabia,Re-Export,33983418.0
59,Jordan,State of Palestine,Export,98859183.0
60,Jordan,State of Palestine,Import,51712816.0
61,Jordan,State of Palestine,Re-Export,25009048.0
62,Jordan,Syria,Export,219777151.0
63,Jordan,Syria,Import,238608153.0
64,Jordan,Syria,Re-Export,21450327.0
65,Jordan,Turkey,Export,134120503.0
66,Jordan,Turkey,Import,951038261.0
67,Jordan,Turkey,Re-Export,5773429.0
68,Jordan,United Arab Emirates,Export,318067005.0
69,Jordan,United Arab Emirates,Import,589284267.0
70,Jordan,United Arab Emirates,Re-Export,70402223.0
71,Jordan,World,Export,7877135551.0
72,Jordan,World,Import,20691383707.0
73,Jordan,World,Re-Export,1194638167.0
74,Jordan,Yemen,Export,42721708.0
75,Jordan,Yemen,Import,32730214.0
76,Jordan,Yemen,Re-Export,1050366.0
