yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Central Asia,Asia,88388
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Eastern Asia,Asia,99888
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Eastern Europe,Europe,42426167
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Latin America and the Caribbean,Americas,371115
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Northern Africa,Africa,17
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Northern America,Americas,1714
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Northern Europe,Europe,385578
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,South-eastern Asia,Asia,313840
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Southern Asia,Asia,39450
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Southern Europe,Europe,3763834
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Sub-Saharan Africa,Africa,23
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Western Asia,Asia,6431334
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,Western Europe,Europe,5850806
2013,2013,Import,Georgia,18,Cocoa and cocoa preparations,World,World,63208650
