yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Export,Saudi Arabia,World,36.0,Explosives; pyrotechnic products; matches,2849008.0,,25.6242618,42.3528328,-36.8535712,174.7456809
2005,2005.0,Export,Saudi Arabia,Bahrain,36.0,Explosives; pyrotechnic products; matches,265043.0,,25.6242618,42.3528328,26.1551249,50.5344606
2005,2005.0,Export,Saudi Arabia,Eritrea,36.0,Explosives; pyrotechnic products; matches,243156.0,,25.6242618,42.3528328,15.9500319,37.9999668
2005,2005.0,Export,Saudi Arabia,Jordan,36.0,Explosives; pyrotechnic products; matches,126516.0,,25.6242618,42.3528328,31.1667049,36.941628
2005,2005.0,Export,Saudi Arabia,Qatar,36.0,Explosives; pyrotechnic products; matches,2167584.0,,25.6242618,42.3528328,25.3336984,51.2295295
2005,2005.0,Export,Saudi Arabia,United Arab Emirates,36.0,Explosives; pyrotechnic products; matches,46709.0,,25.6242618,42.3528328,24.0002488,53.9994829
