yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2013,2013.0,Re-Export,Bahrain,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1036169804.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2013,2013.0,Re-Export,Bahrain,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5589.0,,26.1551249,50.5344606,55.670249,10.3333283
2013,2013.0,Re-Export,Bahrain,Ethiopia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2850570.0,,26.1551249,50.5344606,10.2116702,38.6521203
2013,2013.0,Re-Export,Bahrain,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",547402.0,,26.1551249,50.5344606,63.2467777,25.9209164
2013,2013.0,Re-Export,Bahrain,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",261321.0,,26.1551249,50.5344606,46.603354,1.8883335
2013,2013.0,Re-Export,Bahrain,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1441792.0,,26.1551249,50.5344606,51.1638175,10.4478313
2013,2013.0,Re-Export,Bahrain,Ghana,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",66225.0,,26.1551249,50.5344606,8.0300284,-1.0800271
2013,2013.0,Re-Export,Bahrain,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7947.0,,26.1551249,50.5344606,38.9953683,21.9877132
2013,2013.0,Re-Export,Bahrain,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2295500.0,,26.1551249,50.5344606,22.350627,114.1849161
2013,2013.0,Re-Export,Bahrain,Iran,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3442487.0,,26.1551249,50.5344606,32.6475314,54.5643516
2013,2013.0,Re-Export,Bahrain,Iraq,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2306742.0,,26.1551249,50.5344606,33.0955793,44.1749775
2013,2013.0,Re-Export,Bahrain,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29139.0,,26.1551249,50.5344606,42.6384261,12.674297
2013,2013.0,Re-Export,Bahrain,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",64433956.0,,26.1551249,50.5344606,31.1667049,36.941628
2013,2013.0,Re-Export,Bahrain,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",268442.0,,26.1551249,50.5344606,1.4419683,38.4313975
2013,2013.0,Re-Export,Bahrain,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2649.0,,26.1551249,50.5344606,,
2013,2013.0,Re-Export,Bahrain,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11932007.0,,26.1551249,50.5344606,29.2733964,47.4979476
2013,2013.0,Re-Export,Bahrain,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",126093.0,,26.1551249,50.5344606,33.8750629,35.843409
2013,2013.0,Re-Export,Bahrain,Liberia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13245.0,,26.1551249,50.5344606,5.7499721,-9.3658524
2013,2013.0,Re-Export,Bahrain,Libya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4851628.0,,26.1551249,50.5344606,26.8234472,18.1236723
2013,2013.0,Re-Export,Bahrain,Luxembourg,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",79470.0,,26.1551249,50.5344606,49.8158683,6.1296751
2013,2013.0,Re-Export,Bahrain,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",52980.0,,26.1551249,50.5344606,4.5693754,102.2656823
2013,2013.0,Re-Export,Bahrain,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110612.0,,26.1551249,50.5344606,31.1728205,-7.3362482
2013,2013.0,Re-Export,Bahrain,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1611837.0,,26.1551249,50.5344606,21.0000287,57.0036901
2013,2013.0,Re-Export,Bahrain,Namibia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1552428.0,,26.1551249,50.5344606,-23.2335499,17.3231107
2013,2013.0,Re-Export,Bahrain,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61987.0,,26.1551249,50.5344606,52.2434979,5.6343227
2013,2013.0,Re-Export,Bahrain,Nigeria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",178539.0,,26.1551249,50.5344606,9.6000359,7.9999721
2013,2013.0,Re-Export,Bahrain,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7947.0,,26.1551249,50.5344606,60.5000209,9.0999715
2013,2013.0,Re-Export,Bahrain,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158940.0,,26.1551249,50.5344606,30.3308401,71.247499
2013,2013.0,Re-Export,Bahrain,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",157129.0,,26.1551249,50.5344606,12.7503486,122.7312101
2013,2013.0,Re-Export,Bahrain,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1992.0,,26.1551249,50.5344606,52.215933,19.134422
2013,2013.0,Re-Export,Bahrain,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17804780.0,,26.1551249,50.5344606,25.3336984,51.2295295
2013,2013.0,Re-Export,Bahrain,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7533637.0,,26.1551249,50.5344606,64.6863136,97.7453061
2013,2013.0,Re-Export,Bahrain,Rwanda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2429421.0,,26.1551249,50.5344606,-1.9646631,30.0644358
2013,2013.0,Re-Export,Bahrain,Anguilla,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",797789.0,,26.1551249,50.5344606,18.1954947,-63.0750234
2013,2013.0,Re-Export,Bahrain,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",352791529.0,,26.1551249,50.5344606,25.6242618,42.3528328
2013,2013.0,Re-Export,Bahrain,Senegal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15364.0,,26.1551249,50.5344606,14.4750607,-14.4529612
2013,2013.0,Re-Export,Bahrain,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",148963.0,,26.1551249,50.5344606,22.3511148,78.6677428
2013,2013.0,Re-Export,Bahrain,Singapore,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",24768283.0,,26.1551249,50.5344606,1.357107,103.8194992
2013,2013.0,Re-Export,Bahrain,Somalia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20662.0,,26.1551249,50.5344606,8.3676771,49.083416
2013,2013.0,Re-Export,Bahrain,Sudan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1379453.0,,26.1551249,50.5344606,14.5844444,29.4917691
2013,2013.0,Re-Export,Bahrain,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",18543.0,,26.1551249,50.5344606,59.6749712,14.5208584
2013,2013.0,Re-Export,Bahrain,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1057326.0,,26.1551249,50.5344606,14.8971921,100.83273
2013,2013.0,Re-Export,Bahrain,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",129461155.0,,26.1551249,50.5344606,24.0002488,53.9994829
2013,2013.0,Re-Export,Bahrain,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1790390.0,,26.1551249,50.5344606,33.8439408,9.400138
2013,2013.0,Re-Export,Bahrain,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10738.0,,26.1551249,50.5344606,38.9597594,34.9249653
2013,2013.0,Re-Export,Bahrain,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31788.0,,26.1551249,50.5344606,49.4871968,31.2718321
2013,2013.0,Re-Export,Bahrain,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4851080.0,,26.1551249,50.5344606,26.2540493,29.2675469
2013,2013.0,Re-Export,Bahrain,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1970606.0,,26.1551249,50.5344606,54.7023545,-3.2765753
2013,2013.0,Re-Export,Bahrain,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3698997.0,,26.1551249,50.5344606,39.7837304,-100.445882
2013,2013.0,Re-Export,Bahrain,Yemen,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",614387.0,,26.1551249,50.5344606,16.3471243,47.8915271
2013,2013.0,Re-Export,Bahrain,"Areas, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",301298.0,,26.1551249,50.5344606,,
