yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Jordan,World,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,3177758.0,,31.1667049,36.941628,-36.8535712,174.7456809
2009,2009.0,Export,Jordan,Iraq,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,2867727.0,,31.1667049,36.941628,33.0955793,44.1749775
2009,2009.0,Export,Jordan,Oman,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,18462.0,,31.1667049,36.941628,21.0000287,57.0036901
2009,2009.0,Export,Jordan,Saudi Arabia,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,46315.0,,31.1667049,36.941628,25.6242618,42.3528328
2009,2009.0,Export,Jordan,United Arab Emirates,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,12620.0,,31.1667049,36.941628,24.0002488,53.9994829
2009,2009.0,Export,Jordan,Egypt,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,35211.0,,31.1667049,36.941628,26.2540493,29.2675469
2009,2009.0,Export,Jordan,Free Zones,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,161287.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2009,2009.0,Export,Jordan,USA,11.0,Products of the milling industry; malt; starches; inulin; wheat gluten,36135.0,,31.1667049,36.941628,39.7837304,-100.445882
