yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
1998,1998,Import,Georgia,73,Articles of iron or steel,Australia and New Zealand,Oceania,44850
1998,1998,Import,Georgia,73,Articles of iron or steel,Eastern Asia,Asia,1375
1998,1998,Import,Georgia,73,Articles of iron or steel,Eastern Europe,Europe,5716110
1998,1998,Import,Georgia,73,Articles of iron or steel,Latin America and the Caribbean,Americas,589569
1998,1998,Import,Georgia,73,Articles of iron or steel,Northern America,Americas,1016342
1998,1998,Import,Georgia,73,Articles of iron or steel,Northern Europe,Europe,29214801
1998,1998,Import,Georgia,73,Articles of iron or steel,Southern Asia,Asia,79767
1998,1998,Import,Georgia,73,Articles of iron or steel,Southern Europe,Europe,2505464
1998,1998,Import,Georgia,73,Articles of iron or steel,Western Asia,Asia,2576984
1998,1998,Import,Georgia,73,Articles of iron or steel,Western Europe,Europe,8483553
1998,1998,Import,Georgia,73,Articles of iron or steel,World,World,51333219
