yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Export,Djibouti,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Northern America,Americas,30194,,,43.897683433510366,-100.08947125585888
2009,2009,Export,Djibouti,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Sub-Saharan Africa,Africa,1733924,,,6.06272746187266,22.727528470146083
2009,2009,Export,Djibouti,11,Products of the milling industry; malt; starches; inulin; wheat gluten,Western Europe,Europe,111,,,47.92172048214207,7.866753258497997
2009,2009,Export,Djibouti,11,Products of the milling industry; malt; starches; inulin; wheat gluten,World,World,2370899,,,,
