yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2018,2018.0,Export,Comoros,World,64.0,Footwear; gaiters and the like; parts of such articles,23203.0,,-12.2045176,44.2832964,-36.8535712,174.7456809
2018,2018.0,Export,Comoros,France,64.0,Footwear; gaiters and the like; parts of such articles,117.0,,-12.2045176,44.2832964,46.603354,1.8883335
2018,2018.0,Export,Comoros,Madagascar,64.0,Footwear; gaiters and the like; parts of such articles,12444.0,,-12.2045176,44.2832964,-18.9249604,46.4416422
2018,2018.0,Export,Comoros,United Arab Emirates,64.0,Footwear; gaiters and the like; parts of such articles,10640.0,,-12.2045176,44.2832964,24.0002488,53.9994829
